"iInventory","Pending","Barcode","WineBarcode","Price","Size","iWine","Type","Vintage","Wine","Producer","Varietal","Designation","Vineyard","Country","Region","SubRegion","Appellation","Note","StoreName","PurchaseDate","PurchaseNote","Location","Bin"
"200003035","0","0200003035","W3280861_750ml","119.38","750ml","3280861","White","2018","Weingut Max Ferd. Richter Wehlener Sonnenuhr Riesling Kabinett","Weingut Max Ferd. Richter","Riesling","Kabinett","Wehlener Sonnenuhr","Germany","Mosel Saar Ruwer","Unknown","Unknown","","Mailing List","2/26/2024","OrderId:500000150","Kitchen","39-E"
"200003036","0","0200003036","W3280861_750ml","119.38","750ml","3280861","White","2018","Weingut Max Ferd. Richter Wehlener Sonnenuhr Riesling Kabinett","Weingut Max Ferd. Richter","Riesling","Kabinett","Wehlener Sonnenuhr","Germany","Mosel Saar Ruwer","Unknown","Unknown","","Mailing List","2/26/2024","OrderId:500000150","Home Cellar",""
"200003037","0","0200003037","W4905013_750ml","78.53","750ml","4905013","Red","2022","Whitcraft Winery Pinot Noir La Rinconada Vineyard","Whitcraft Winery","Pinot Noir","Unknown","La Rinconada Vineyard","USA","California","Central Coast","Sta. Rita Hills","","Mailer","3/2/2024","OrderId:500000152","Off-site Storage","60-E"
"200003038","0","0200003038","W4905013_750ml","78.53","750ml","4905013","Red","2022","Whitcraft Winery Pinot Noir La Rinconada Vineyard","Whitcraft Winery","Pinot Noir","Unknown","La Rinconada Vineyard","USA","California","Central Coast","Sta. Rita Hills","","Mailer","3/2/2024","OrderId:500000152","Home Cellar","45-D"
"200003039","0","0200003039","W4905013_750ml","78.53","750ml","4905013","Red","2022","Whitcraft Winery Pinot Noir La Rinconada Vineyard","Whitcraft Winery","Pinot Noir","Unknown","La Rinconada Vineyard","USA","California","Central Coast","Sta. Rita Hills","","Mailer","3/2/2024","OrderId:500000152","Kitchen","13-C"
"200003040","0","0200003040","W4957569_750ml","37.72","750ml","4957569","Red","2022","Cameron Pinot Noir Ribbon Ridge","Cameron","Pinot Noir","Unknown","Unknown","USA","Oregon","Willamette Valley","Ribbon Ridge","","Vinopolis","3/25/2024","OrderId:100001075","Kitchen","92-B"
"200003041","0","0200003041","W4957569_750ml","37.72","750ml","4957569","Red","2022","Cameron Pinot Noir Ribbon Ridge","Cameron","Pinot Noir","Unknown","Unknown","USA","Oregon","Willamette Valley","Ribbon Ridge","","Vinopolis","3/25/2024","OrderId:100001075","Home Cellar","54-B"
"200003042","0","0200003042","W5073361_750ml","57.02","750ml","5073361","Red","2022","Williams Selyem Pinot Noir Vista Verde Vineyard","Williams Selyem","Pinot Noir","Unknown","Vista Verde Vineyard","USA","California","Central Coast","San Benito County","","Astor Wines","3/14/2024","OrderId:100001076","Home Cellar","88-D"
"200003043","1","0200003043","W447301_750ml","245.35","750ml","447301","Red","2006","Domaine Fourrier Gevrey-Chambertin 1er Cru Cherbaudes Vieille Vigne","Domaine Fourrier","Pinot Noir","Vieille Vigne","Cherbaudes","France","Burgundy","Côte de Nuits","Gevrey-Chambertin 1er Cru","","Liner & Elsen","3/23/2024","OrderId:100001077","(pending)",""
"200003044","1","0200003044","W447301_750ml","245.35","750ml","447301","Red","2006","Domaine Fourrier Gevrey-Chambertin 1er Cru Cherbaudes Vieille Vigne","Domaine Fourrier","Pinot Noir","Vieille Vigne","Cherbaudes","France","Burgundy","Côte de Nuits","Gevrey-Chambertin 1er Cru","","Liner & Elsen","3/23/2024","OrderId:100001077","(pending)",""
"200003045","1","0200003045","W447301_750ml","245.35","750ml","447301","Red","2006","Domaine Fourrier Gevrey-Chambertin 1er Cru Cherbaudes Vieille Vigne","Domaine Fourrier","Pinot Noir","Vieille Vigne","Cherbaudes","France","Burgundy","Côte de Nuits","Gevrey-Chambertin 1er Cru","","Liner & Elsen","3/23/2024","OrderId:100001077","(pending)",""
"200003047","0","0200003047","W3467346_750ml","111.98","750ml","3467346","Red","2018","Patricia Green Cellars Pinot Noir Old Vine Estate Vineyard","Patricia Green Cellars","Pinot Noir","Old Vine","Estate Vineyard","USA","Oregon","Willamette Valley","Ribbon Ridge","","Liner & Elsen","3/11/2024","OrderId:100001079","Home Cellar","80-F"
"200003048","0","0200003048","W3467346_750ml","111.98","750ml","3467346","Red","2018","Patricia Green Cellars Pinot Noir Old Vine Estate Vineyard","Patricia Green Cellars","Pinot Noir","Old Vine","Estate Vineyard","USA","Oregon","Willamette Valley","Ribbon Ridge","","Liner & Elsen","3/11/2024","OrderId:100001079","Off-site Storage",""
"200003049","0","0200003049","W3467346_750ml","111.98","750ml","3467346","Red","2018","Patricia Green Cellars Pinot Noir Old Vine Estate Vineyard","Patricia Green Cellars","Pinot Noir","Old Vine","Estate Vineyard","USA","Oregon","Willamette Valley","Ribbon Ridge","","Liner & Elsen","3/11/2024","OrderId:100001079","Kitchen","72-D"
"200003050","0","0200003050","W3467346_750ml","111.98","750ml","3467346","Red","2018","Patricia Green Cellars Pinot Noir Old Vine Estate Vineyard","Patricia Green Cellars","Pinot Noir","Old Vine","Estate Vineyard","USA","Oregon","Willamette Valley","Ribbon Ridge","","Liner & Elsen","3/11/2024","OrderId:100001079","Home Cellar","72-E"
"200003051","0","0200003051","W3467346_750ml","111.98","750ml","3467346","Red","2018","Patricia Green Cellars Pinot Noir Old Vine Estate Vineyard","Patricia Green Cellars","Pinot Noir","Old Vine","Estate Vineyard","USA","Oregon","Willamette Valley","Ribbon Ridge","","Liner & Elsen","3/11/2024","OrderId:100001079","Kitchen",""
"200003052","0","0200003052","W3038305_750ml","37.49","750ml","3038305","White - Sparkling","2016","Acquiesce Grenache Blanc Methode Champenoise","Acquiesce","Grenache Blanc","Methode Champenoise","Unknown","USA","California","Central Valley","Lodi","","Astor Wines","3/13/2024","OrderId:100001080","Off-site Storage",""
"200003053","0","0200003053","W3038305_750ml","37.49","750ml","3038305","White - Sparkling","2016","Acquiesce Grenache Blanc Methode Champenoise","Acquiesce","Grenache Blanc","Methode Champenoise","Unknown","USA","California","Central Valley","Lodi","","Astor Wines","3/13/2024","OrderId:100001080","Off-site Storage","69-A"
"200003054","0","0200003054","W4893791_750ml","494.21","750ml","4893791","Red","2022","Cecile Tremblay Vosne-Romanée 1er Cru","Cecile Tremblay","Pinot Noir","Unknown","Unknown","France","Burgundy","Côte de Nuits","Vosne-Romanée 1er Cru","","Cellar Allocation","3/25/2024","OrderId:500000153","Home Cellar","55-C"
"200003055","0","0200003055","W4893791_750ml","494.21","750ml","4893791","Red","2022","Cecile Tremblay Vosne-Romanée 1er Cru","Cecile Tremblay","Pinot Noir","Unknown","Unknown","France","Burgundy","Côte de Nuits","Vosne-Romanée 1er Cru","","Cellar Allocation","3/25/2024","OrderId:500000153","Home Cellar","84-A"
"200003056","0","0200003056","W4893791_750ml","450.17","750ml","4893791","Red","2022","Cecile Tremblay Vosne-Romanée 1er Cru","Cecile Tremblay","Pinot Noir","Unknown","Unknown","France","Burgundy","Côte de Nuits","Vosne-Romanée 1er Cru","","Mailer","3/2/2024","OrderId:500000152","Home Cellar",""
"200003057","0","0200003057","W4893791_750ml","450.17","750ml","4893791","Red","2022","Cecile Tremblay Vosne-Romanée 1er Cru","Cecile Tremblay","Pinot Noir","Unknown","Unknown","France","Burgundy","Côte de Nuits","Vosne-Romanée 1er Cru","","Mailer","3/2/2024","OrderId:500000152","Off-site Storage","85-F"
"200003058","0","0200003058","W4893791_750ml","450.17","750ml","4893791","Red","2022","Cecile Tremblay Vosne-Romanée 1er Cru","Cecile Tremblay","Pinot Noir","Unknown","Unknown","France","Burgundy","Côte de Nuits","Vosne-Romanée 1er Cru","","Mailer","3/2/2024","OrderId:500000152","Kitchen","56-D"
"200003059","0","0200003059","W4893791_750ml","450.17","750ml","4893791","Red","2022","Cecile Tremblay Vosne-Romanée 1er Cru","Cecile Tremblay","Pinot Noir","Unknown","Unknown","France","Burgundy","Côte de Nuits","Vosne-Romanée 1er Cru","","Mailer","3/2/2024","OrderId:500000152","Off-site Storage","63-A"
"200003060","0","0200003060","W3678780_750ml","92.08","750ml","3678780","Red","2019","Patricia Green Cellars Pinot Noir Marine Sedimentary Chehalem Mountains","Patricia Green Cellars","Pinot Noir","Marine Sedimentary","Unknown","USA","Oregon","Willamette Valley","Chehalem Mountains","","Bottleshop","3/27/2024","OrderId:100001083","Home Cellar",""
"200003061","0","0200003061","W3678780_750ml","92.08","750ml","3678780","Red","2019","Patricia Green Cellars Pinot Noir Marine Sedimentary Chehalem Mountains","Patricia Green Cellars","Pinot Noir","Marine Sedimentary","Unknown","USA","Oregon","Willamette Valley","Chehalem Mountains","","Bottleshop","3/27/2024","OrderId:100001083","Off-site Storage",""
"200003063","0","0200003063","W5653480_750ml","21.40","750ml","5653480","White","2024","Sandlands Assyrtiko Lodi","Sandlands","Assyrtiko","Unknown","Unknown","USA","California","Central Valley","Lodi","","Cellar Allocation","3/14/2024","OrderId:500000154","Off-site Storage","95-D"
"200003064","0","0200003064","W5094335_750ml","71.74","750ml","5094335","White","2012","Daniel-Etienne Defaix Chablis 1er Cru Les Lys","Daniel-Etienne Defaix","Chardonnay","Unknown","Les Lys","France","Burgundy","Chablis","Chablis 1er Cru","","Mailer","3/2/2024","OrderId:500000152","Kitchen","15-A"
"200003065","0","0200003065","W5094335_750ml","71.74","750ml","5094335","White","2012","Daniel-Etienne Defaix Chablis 1er Cru Les Lys","Daniel-Etienne Defaix","Chardonnay","Unknown","Les Lys","France","Burgundy","Chablis","Chablis 1er Cru","","Mailer","3/2/2024","OrderId:500000152","Home Cellar",""
"200003066","0","0200003066","W5094335_750ml","71.74","750ml","5094335","White","2012","Daniel-Etienne Defaix Chablis 1er Cru Les Lys","Daniel-Etienne Defaix","Chardonnay","Unknown","Les Lys","France","Burgundy","Chablis","Chablis 1er Cru","","Mailer","3/2/2024","OrderId:500000152","Home Cellar","56-C"
"200003067","0","0200003067","W5193562_750ml","98.10","750ml","5193562","Red","2023","Alain Hudelot-Noëllat Vosne-Romanée","Alain Hudelot-Noëllat","Pinot Noir","Unknown","Unknown","France","Burgundy","Côte de Nuits","Vosne-Romanée","","K&L Wine Merchants","3/19/2024","OrderId:100001086","Home Cellar","52-F"
"200003068","0","0200003068","W5193562_750ml","98.10","750ml","5193562","Red","2023","Alain Hudelot-Noëllat Vosne-Romanée","Alain Hudelot-Noëllat","Pinot Noir","Unknown","Unknown","France","Burgundy","Côte de Nuits","Vosne-Romanée","","K&L Wine Merchants","3/19/2024","OrderId:100001086","Kitchen","04-E"
"200003069","0","0200003069","W5193562_750ml","98.10","750ml","5193562","Red","2023","Alain Hudelot-Noëllat Vosne-Romanée","Alain Hudelot-Noëllat","Pinot Noir","Unknown","Unknown","France","Burgundy","Côte de Nuits","Vosne-Romanée","","K&L Wine Merchants","3/19/2024","OrderId:100001086","Off-site Storage",""
"200003070","0","0200003070","W5193562_750ml","98.10","750ml","5193562","Red","2023","Alain Hudelot-Noëllat Vosne-Romanée","Alain Hudelot-Noëllat","Pinot Noir","Unknown","Unknown","France","Burgundy","Côte de Nuits","Vosne-Romanée","","K&L Wine Merchants","3/19/2024","OrderId:100001086","Home Cellar","64-B"
"200003072","0","0200003072","W5193562_750ml","98.10","750ml","5193562","Red","2023","Alain Hudelot-Noëllat Vosne-Romanée","Alain Hudelot-Noëllat","Pinot Noir","Unknown","Unknown","France","Burgundy","Côte de Nuits","Vosne-Romanée","","K&L Wine Merchants","3/19/2024","OrderId:100001086","Home Cellar","43-A"
"200003073","0","0200003073","W5193562_750ml","98.10","750ml","5193562","Red","2023","Alain Hudelot-Noëllat Vosne-Romanée","Alain Hudelot-Noëllat","Pinot Noir","Unknown","Unknown","France","Burgundy","Côte de Nuits","Vosne-Romanée","","K&L Wine Merchants","3/19/2024","OrderId:100001086","Kitchen","67-C"
"200003074","0","0200003074","W1186851_750ml","549.17","750ml","1186851","White","2010","François Raveneau Chablis 1er Cru Montée de Tonnerre","François Raveneau","Chardonnay","Unknown","Montée de Tonnerre","France","Burgundy","Chablis","Chablis 1er Cru","","Cellar Allocation","3/25/2024","OrderId:500000153","Home Cellar","99-D"
"200003075","0","0200003075","W1186851_750ml","549.17","750ml","1186851","White","2010","François Raveneau Chablis 1er Cru Montée de Tonnerre","François Raveneau","Chardonnay","Unknown","Montée de Tonnerre","France","Burgundy","Chablis","Chablis 1er Cru","","Cellar Allocation","3/25/2024","OrderId:500000153","Kitchen","88-A"
"200003076","0","0200003076","W1186851_750ml","549.17","750ml","1186851","White","2010","François Raveneau Chablis 1er Cru Montée de Tonnerre","François Raveneau","Chardonnay","Unknown","Montée de Tonnerre","France","Burgundy","Chablis","Chablis 1er Cru","","Cellar Allocation","3/25/2024","OrderId:500000153","Home Cellar","20-F"
"200003077","0","0200003077","W4582997_750ml","192.12","750ml","4582997","Rosé - Sparkling","1001","Egly-Ouriet Champagne Grand Cru Extra-Brut Rosé","Egly-Ouriet","Champagne Blend","Extra-Brut Rosé","Unknown","France","Champagne","Unknown","Champagne Grand Cru","","K&L Wine Merchants","3/16/2024","OrderId:100001088","Home Cellar",""
"200003078","0","0200003078","W4582997_750ml","192.12","750ml","4582997","Rosé - Sparkling","1001","Egly-Ouriet Champagne Grand Cru Extra-Brut Rosé","Egly-Ouriet","Champagne Blend","Extra-Brut Rosé","Unknown","France","Champagne","Unknown","Champagne Grand Cru","","K&L Wine Merchants","3/16/2024","OrderId:100001088","Home Cellar",""
"200003079","0","0200003079","W4582997_750ml","192.12","750ml","4582997","Rosé - Sparkling","1001","Egly-Ouriet Champagne Grand Cru Extra-Brut Rosé","Egly-Ouriet","Champagne Blend","Extra-Brut Rosé","Unknown","France","Champagne","Unknown","Champagne Grand Cru","","K&L Wine Merchants","3/16/2024","OrderId:100001088","Home Cellar","66-E"
"200003080","0","0200003080","W4582997_750ml","192.12","750ml","4582997","Rosé - Sparkling","1001","Egly-Ouriet Champagne Grand Cru Extra-Brut Rosé","Egly-Ouriet","Champagne Blend","Extra-Brut Rosé","Unknown","France","Champagne","Unknown","Champagne Grand Cru","","K&L Wine Merchants","3/16/2024","OrderId:100001088","Kitchen","02-B"
"200003081","0","0200003081","W4582997_750ml","192.12","750ml","4582997","Rosé - Sparkling","1001","Egly-Ouriet Champagne Grand Cru Extra-Brut Rosé","Egly-Ouriet","Champagne Blend","Extra-Brut Rosé","Unknown","France","Champagne","Unknown","Champagne Grand Cru","","K&L Wine Merchants","3/16/2024","OrderId:100001088","Off-site Storage","99-B"
"200003082","0","0200003082","W4582997_750ml","192.12","750ml","4582997","Rosé - Sparkling","1001","Egly-Ouriet Champagne Grand Cru Extra-Brut Rosé","Egly-Ouriet","Champagne Blend","Extra-Brut Rosé","Unknown","France","Champagne","Unknown","Champagne Grand Cru","","K&L Wine Merchants","3/16/2024","OrderId:100001088","Kitchen","98-D"
"200003084","0","0200003084","W4582997_750ml","192.12","750ml","4582997","Rosé - Sparkling","1001","Egly-Ouriet Champagne Grand Cru Extra-Brut Rosé","Egly-Ouriet","Champagne Blend","Extra-Brut Rosé","Unknown","France","Champagne","Unknown","Champagne Grand Cru","","K&L Wine Merchants","3/16/2024","OrderId:100001088","Home Cellar","96-D"
"200003085","0","0200003085","W4582997_750ml","192.12","750ml","4582997","Rosé - Sparkling","1001","Egly-Ouriet Champagne Grand Cru Extra-Brut Rosé","Egly-Ouriet","Champagne Blend","Extra-Brut Rosé","Unknown","France","Champagne","Unknown","Champagne Grand Cru","","K&L Wine Merchants","3/16/2024","OrderId:100001088","Kitchen","03-C"
"200003087","0","0200003087","W4582997_750ml","192.12","750ml","4582997","Rosé - Sparkling","1001","Egly-Ouriet Champagne Grand Cru Extra-Brut Rosé","Egly-Ouriet","Champagne Blend","Extra-Brut Rosé","Unknown","France","Champagne","Unknown","Champagne Grand Cru","","K&L Wine Merchants","3/16/2024","OrderId:100001088","Home Cellar","68-C"
"200003088","0","0200003088","W4582997_750ml","192.12","750ml","4582997","Rosé - Sparkling","1001","Egly-Ouriet Champagne Grand Cru Extra-Brut Rosé","Egly-Ouriet","Champagne Blend","Extra-Brut Rosé","Unknown","France","Champagne","Unknown","Champagne Grand Cru","","K&L Wine Merchants","3/16/2024","OrderId:100001088","Home Cellar","43-D"
"200003089","0","0200003089","W5130379_750ml","60.71","750ml","5130379","White","2022","Cameron Blanc Clos Electrique","Cameron","Chardonnay","Blanc","Clos Electrique","USA","Oregon","Unknown","Oregon","","Bottleshop","3/10/2024","OrderId:100001089","Off-site Storage","87-A"
"200003091","0","0200003091","W5130379_750ml","60.71","750ml","5130379","White","2022","Cameron Blanc Clos Electrique","Cameron","Chardonnay","Blanc","Clos Electrique","USA","Oregon","Unknown","Oregon","","Bottleshop","3/10/2024","OrderId:100001089","Off-site Storage",""
"200003098","0","0200003098","W4402864_750ml","0.00","750ml","4402864","Red","2021","Patricia Green Cellars Pinot Noir Volcanic","Patricia Green Cellars","Pinot Noir","Volcanic","Unknown","USA","Oregon","Willamette Valley","Dundee Hills","","Gift","3/3/2024","OrderId:100001090","Home Cellar","29-C"
"200003099","0","0200003099","W5270912_750ml","266.46","750ml","5270912","Red","2023","Marchand & Tawse / Pascal Marchand Clos Saint-Denis","Marchand & Tawse / Pascal Marchand","Pinot Noir","Unknown","Unknown","France","Burgundy","Côte de Nuits","Clos Saint-Denis Grand Cru","","Liner & Elsen","3/12/2024","OrderId:100001091","Home Cellar","97-E"
