"iConsumed","iWine","Type","Consumed","ConsumedYear","ConsumedMonth","ConsumedDay","Size","ShortType","Currency","Value","Price","Revenue","RevenueCurrency","ConsumptionNote","PurchaseNote","BottleNote","Location","Bin","Vintage","Wine","Locale","Color","Category","Varietal","MasterVarietal","Designation","Vineyard","Country","Region","SubRegion","Appellation"
"50000996","4419831","Red","11/14/2025","2025","11","14","750ml","Drank from my cellar","USD","81.82","81.82","0","USD","book club Friday — September 2022","OrderId:500000044","","Off-site Storage","09-C","2021","Patricia Green Cellars Pinot Noir Shafer Vineyard","USA, Oregon, Willamette Valley, Tualatin Hills","Red","Dry","Pinot Noir","Pinot Noir","Unknown","Shafer Vineyard","USA","Oregon","Willamette Valley","Tualatin Hills"
"50000997","3906134","Red","3/24/2022","2022","3","24","750ml","Drank from my cellar","USD","175.64","175.64","0","USD","","OrderId:500000044","","Home Cellar","38-C","2019","Antica Terra Pinot Noir Ceras","USA, Oregon, Willamette Valley","Red","Dry","Pinot Noir","Pinot Noir","Ceras","Unknown","USA","Oregon","Willamette Valley","Willamette Valley"
"50000998","5124879","White","10/1/2024","2024","10","1","1.5L","Drank from my cellar","USD","182.79","182.79","0","USD","","OrderId:100000336","","Off-site Storage","31-F","2021","Quinta da Carolina Douro Xis","Portugal, Douro","White","Dry","White Blend","White Blend","Xis","Unknown","Portugal","Douro","Unknown","Douro"
"50000999","5124879","White","10/1/2023","2023","10","1","1.5L","Drank from my cellar","USD","182.79","182.79","0","USD","homemade pizza with Sam and Iris and Theo","OrderId:100000336","","Home Cellar","73-A","2021","Quinta da Carolina Douro Xis","Portugal, Douro","White","Dry","White Blend","White Blend","Xis","Unknown","Portugal","Douro","Unknown","Douro"
"50001000","3959232","Red","1/13/2022","2022","1","13","750ml","Drank from my cellar","USD","78.36","78.36","0","USD","stir-fry with Sam and Iris and Theo","OrderId:500000046","","Off-site Storage","88-D","2018","Andrew Will Champoux Vineyard","USA, Washington, Columbia Valley, Horse Heaven Hills","Red","Dry","Red Bordeaux Blend","Red Bordeaux Blend","Unknown","Champoux Vineyard","USA","Washington","Columbia Valley","Horse Heaven Hills"
"50001001","3959232","Red","9/18/2022","2022","9","18","750ml","Drank from my cellar","USD","78.36","78.36","0","USD","Saturday roast with Sam and Iris and Theo","OrderId:500000046","","Kitchen","48-A","2018","Andrew Will Champoux Vineyard","USA, Washington, Columbia Valley, Horse Heaven Hills","Red","Dry","Red Bordeaux Blend","Red Bordeaux Blend","Unknown","Champoux Vineyard","USA","Washington","Columbia Valley","Horse Heaven Hills"
"50001002","3959232","Red","5/16/2023","2023","5","16","750ml","Drank from my cellar","USD","78.36","78.36","0","USD","","OrderId:500000046","","Home Cellar","45-D","2018","Andrew Will Champoux Vineyard","USA, Washington, Columbia Valley, Horse Heaven Hills","Red","Dry","Red Bordeaux Blend","Red Bordeaux Blend","Unknown","Champoux Vineyard","USA","Washington","Columbia Valley","Horse Heaven Hills"
"50001003","3510209","White - Sparkling","5/15/2025","2025","5","15","750ml","Drank from my cellar","USD","50.80","50.80","0","USD","","OrderId:500000044","","Off-site Storage","87-A","1001","Bérêche et Fils Champagne Brut Réserve Vieilles Vignes","France, Champagne","White","Sparkling","Champagne Blend","Champagne Blend","Brut Réserve Vieilles Vignes","Unknown","France","Champagne","Unknown","Champagne"
"50001004","3510209","White - Sparkling","5/2/2022","2022","5","2","750ml","Drank from my cellar","USD","50.80","50.80","0","USD","","OrderId:500000044","","Kitchen","67-A","1001","Bérêche et Fils Champagne Brut Réserve Vieilles Vignes","France, Champagne","White","Sparkling","Champagne Blend","Champagne Blend","Brut Réserve Vieilles Vignes","Unknown","France","Champagne","Unknown","Champagne"
"50001005","3510209","White - Sparkling","1/16/2022","2022","1","16","750ml","Drank from my cellar","USD","50.80","50.80","0","USD","paella with Sam","OrderId:500000044","","Home Cellar","11-B","1001","Bérêche et Fils Champagne Brut Réserve Vieilles Vignes","France, Champagne","White","Sparkling","Champagne Blend","Champagne Blend","Brut Réserve Vieilles Vignes","Unknown","France","Champagne","Unknown","Champagne"
"50001006","1186851","White","9/1/2023","2023","9","1","750ml","Drank from my cellar","USD","347.95","347.95","0","USD","book club Friday — September 2023","OrderId:100000339","","Home Cellar","77-E","2010","François Raveneau Chablis 1er Cru Montée de Tonnerre","France, Burgundy, Chablis, Chablis 1er Cru","White","Dry","Chardonnay","Chardonnay","Unknown","Montée de Tonnerre","France","Burgundy","Chablis","Chablis 1er Cru"
"50001007","1186851","White","4/16/2022","2022","4","16","750ml","Drank from my cellar","USD","347.95","347.95","0","USD","","OrderId:100000339","","Off-site Storage","98-A","2010","François Raveneau Chablis 1er Cru Montée de Tonnerre","France, Burgundy, Chablis, Chablis 1er Cru","White","Dry","Chardonnay","Chardonnay","Unknown","Montée de Tonnerre","France","Burgundy","Chablis","Chablis 1er Cru"
"50001008","1186851","White","9/22/2023","2023","9","22","750ml","Drank from my cellar","USD","347.95","347.95","0","USD","","OrderId:100000339","","Off-site Storage","63-B","2010","François Raveneau Chablis 1er Cru Montée de Tonnerre","France, Burgundy, Chablis, Chablis 1er Cru","White","Dry","Chardonnay","Chardonnay","Unknown","Montée de Tonnerre","France","Burgundy","Chablis","Chablis 1er Cru"
"50001009","96764","Red","3/30/2022","2022","3","30","750ml","Drank from my cellar","USD","68.92","68.92","0","USD","","OrderId:500000045","","Off-site Storage","72-D","1999","Domaine Drouhin Oregon Pinot Noir","USA, Oregon, Willamette Valley","Red","Dry","Pinot Noir","Pinot Noir","Unknown","Unknown","USA","Oregon","Willamette Valley","Willamette Valley"
"50001010","5060492","Red","9/16/2021","2021","9","16","750ml","Drank from my cellar","USD","270.09","270.09","0","USD","sheet-pan dinner with Sam and Iris and Theo","OrderId:100000341","","Home Cellar","31-B","2021","Domaine Robert Arnoux / Arnoux-Lachaux Vosne-Romanée","France, Burgundy, Côte de Nuits, Vosne-Romanée","Red","Dry","Pinot Noir","Pinot Noir","Unknown","Unknown","France","Burgundy","Côte de Nuits","Vosne-Romanée"
"50001011","5060492","Red","3/30/2024","2024","3","30","750ml","Drank from my cellar","USD","270.09","270.09","0","USD","","OrderId:100000341","","Kitchen","58-F","2021","Domaine Robert Arnoux / Arnoux-Lachaux Vosne-Romanée","France, Burgundy, Côte de Nuits, Vosne-Romanée","Red","Dry","Pinot Noir","Pinot Noir","Unknown","Unknown","France","Burgundy","Côte de Nuits","Vosne-Romanée"
"50001012","5060492","Red","2/15/2023","2023","2","15","750ml","Drank from my cellar","USD","270.09","270.09","0","USD","","OrderId:100000341","","Kitchen","49-D","2021","Domaine Robert Arnoux / Arnoux-Lachaux Vosne-Romanée","France, Burgundy, Côte de Nuits, Vosne-Romanée","Red","Dry","Pinot Noir","Pinot Noir","Unknown","Unknown","France","Burgundy","Côte de Nuits","Vosne-Romanée"
"50001013","5060492","Red","5/3/2021","2021","5","3","750ml","Drank from my cellar","USD","270.09","270.09","0","USD","","OrderId:100000341","","Home Cellar","80-A","2021","Domaine Robert Arnoux / Arnoux-Lachaux Vosne-Romanée","France, Burgundy, Côte de Nuits, Vosne-Romanée","Red","Dry","Pinot Noir","Pinot Noir","Unknown","Unknown","France","Burgundy","Côte de Nuits","Vosne-Romanée"
"50001014","5060492","Red","12/8/2023","2023","12","8","750ml","Drank from my cellar","USD","270.09","270.09","0","USD","Dinner at Genoa with Sam and the Nguyen family","OrderId:100000341","","Off-site Storage","06-B","2021","Domaine Robert Arnoux / Arnoux-Lachaux Vosne-Romanée","France, Burgundy, Côte de Nuits, Vosne-Romanée","Red","Dry","Pinot Noir","Pinot Noir","Unknown","Unknown","France","Burgundy","Côte de Nuits","Vosne-Romanée"
"50001015","5060492","Red","2/9/2024","2024","2","9","750ml","Drank from my cellar","USD","270.09","270.09","0","USD","","OrderId:100000341","","Off-site Storage","36-E","2021","Domaine Robert Arnoux / Arnoux-Lachaux Vosne-Romanée","France, Burgundy, Côte de Nuits, Vosne-Romanée","Red","Dry","Pinot Noir","Pinot Noir","Unknown","Unknown","France","Burgundy","Côte de Nuits","Vosne-Romanée"
"50001016","5060492","Red","12/21/2022","2022","12","21","750ml","Drank from my cellar","USD","270.09","270.09","0","USD","","OrderId:100000341","","Home Cellar","32-E","2021","Domaine Robert Arnoux / Arnoux-Lachaux Vosne-Romanée","France, Burgundy, Côte de Nuits, Vosne-Romanée","Red","Dry","Pinot Noir","Pinot Noir","Unknown","Unknown","France","Burgundy","Côte de Nuits","Vosne-Romanée"
"50001017","5060492","Red","11/7/2025","2025","11","7","750ml","Drank from my cellar","USD","270.09","270.09","0","USD","book club Friday — November 2025","OrderId:100000341","","Off-site Storage","30-A","2021","Domaine Robert Arnoux / Arnoux-Lachaux Vosne-Romanée","France, Burgundy, Côte de Nuits, Vosne-Romanée","Red","Dry","Pinot Noir","Pinot Noir","Unknown","Unknown","France","Burgundy","Côte de Nuits","Vosne-Romanée"
"50001018","5060492","Red","10/4/2023","2023","10","4","750ml","Drank from my cellar","USD","270.09","270.09","0","USD","","OrderId:100000341","","Home Cellar","38-E","2021","Domaine Robert Arnoux / Arnoux-Lachaux Vosne-Romanée","France, Burgundy, Côte de Nuits, Vosne-Romanée","Red","Dry","Pinot Noir","Pinot Noir","Unknown","Unknown","France","Burgundy","Côte de Nuits","Vosne-Romanée"
"50001019","5060492","Red","8/25/2024","2024","8","25","750ml","Drank from my cellar","USD","270.09","270.09","0","USD","","OrderId:100000341","","Home Cellar","48-F","2021","Domaine Robert Arnoux / Arnoux-Lachaux Vosne-Romanée","France, Burgundy, Côte de Nuits, Vosne-Romanée","Red","Dry","Pinot Noir","Pinot Noir","Unknown","Unknown","France","Burgundy","Côte de Nuits","Vosne-Romanée"
"50001020","5060492","Red","2/17/2024","2024","2","17","750ml","Drank from my cellar","USD","270.09","270.09","0","USD","porchetta with Sam","OrderId:100000341","","Home Cellar","86-D","2021","Domaine Robert Arnoux / Arnoux-Lachaux Vosne-Romanée","France, Burgundy, Côte de Nuits, Vosne-Romanée","Red","Dry","Pinot Noir","Pinot Noir","Unknown","Unknown","France","Burgundy","Côte de Nuits","Vosne-Romanée"
"50001021","5060492","Red","1/29/2023","2023","1","29","750ml","Drank from my cellar","USD","270.09","270.09","0","USD","","OrderId:100000341","","Home Cellar","78-E","2021","Domaine Robert Arnoux / Arnoux-Lachaux Vosne-Romanée","France, Burgundy, Côte de Nuits, Vosne-Romanée","Red","Dry","Pinot Noir","Pinot Noir","Unknown","Unknown","France","Burgundy","Côte de Nuits","Vosne-Romanée"
"50001022","442397","Red","3/1/2024","2024","3","1","750ml","Drank from my cellar","USD","56.19","56.19","0","USD","Tuesday risotto with Sam","OrderId:500000047","","Home Cellar","77-B","2004","E. Pira & Figli (Chiara Boschis) Barolo Cannubi","Italy, Piedmont, Langhe, Barolo","Red","Dry","Nebbiolo","Nebbiolo","Unknown","Cannubi","Italy","Piedmont","Langhe","Barolo"
"50001023","442397","Red","4/11/2023","2023","4","11","750ml","Drank from my cellar","USD","56.19","56.19","0","USD","Tuesday risotto with Sam and Iris and Theo","OrderId:500000047","","Home Cellar","58-B","2004","E. Pira & Figli (Chiara Boschis) Barolo Cannubi","Italy, Piedmont, Langhe, Barolo","Red","Dry","Nebbiolo","Nebbiolo","Unknown","Cannubi","Italy","Piedmont","Langhe","Barolo"
"50001024","442397","Red","5/10/2024","2024","5","10","750ml","Drank from my cellar","USD","56.19","56.19","0","USD","","OrderId:500000047","","Home Cellar","41-F","2004","E. Pira & Figli (Chiara Boschis) Barolo Cannubi","Italy, Piedmont, Langhe, Barolo","Red","Dry","Nebbiolo","Nebbiolo","Unknown","Cannubi","Italy","Piedmont","Langhe","Barolo"
"50001025","4766865","Rosé - Sparkling","8/25/2022","2022","8","25","750ml","Drank from my cellar","USD","119.69","119.69","0","USD","tacos with Sam","OrderId:100000343","","Home Cellar","25-B","2017","Ultramarine Sparkling Rosé Heintz Vineyard","USA, California, Sonoma County, Sonoma Coast","Rosé","Sparkling","Pinot Noir","Pinot Noir","Sparkling Rosé","Heintz Vineyard","USA","California","Sonoma County","Sonoma Coast"
"50001026","4766865","Rosé - Sparkling","1/20/2021","2021","1","20","750ml","Drank from my cellar","USD","119.69","119.69","0","USD","Tuesday risotto with Sam and Iris and Theo","OrderId:100000343","","Home Cellar","44-C","2017","Ultramarine Sparkling Rosé Heintz Vineyard","USA, California, Sonoma County, Sonoma Coast","Rosé","Sparkling","Pinot Noir","Pinot Noir","Sparkling Rosé","Heintz Vineyard","USA","California","Sonoma County","Sonoma Coast"
"50001027","2977878","Red","8/22/2025","2025","8","22","750ml","Drank from my cellar","USD","46.46","46.46","0","USD","","OrderId:100000344","","Home Cellar","29-C","2016","Hubert Lignier Morey-Saint-Denis 1er Cru Les Blanchards","France, Burgundy, Côte de Nuits, Morey-Saint-Denis 1er Cru","Red","Dry","Pinot Noir","Pinot Noir","Unknown","Les Blanchards","France","Burgundy","Côte de Nuits","Morey-Saint-Denis 1er Cru"
"50001028","1541126","Red","12/2/2025","2025","12","2","750ml","Drank from my cellar","USD","75.48","75.48","0","USD","","OrderId:500000047","","Home Cellar","","2011","Domaine Michel Lafarge Volnay 1er Cru Clos des Chênes","France, Burgundy, Côte de Beaune, Volnay 1er Cru","Red","Dry","Pinot Noir","Pinot Noir","Unknown","Clos des Chênes","France","Burgundy","Côte de Beaune","Volnay 1er Cru"
"50001029","1541126","Red","12/24/2023","2023","12","24","750ml","Drank from my cellar","USD","75.48","75.48","0","USD","","OrderId:500000047","","Off-site Storage","96-B","2011","Domaine Michel Lafarge Volnay 1er Cru Clos des Chênes","France, Burgundy, Côte de Beaune, Volnay 1er Cru","Red","Dry","Pinot Noir","Pinot Noir","Unknown","Clos des Chênes","France","Burgundy","Côte de Beaune","Volnay 1er Cru"
"50001030","1541126","Red","1/27/2024","2024","1","27","750ml","Drank from my cellar","USD","75.48","75.48","0","USD","","OrderId:500000047","","Home Cellar","","2011","Domaine Michel Lafarge Volnay 1er Cru Clos des Chênes","France, Burgundy, Côte de Beaune, Volnay 1er Cru","Red","Dry","Pinot Noir","Pinot Noir","Unknown","Clos des Chênes","France","Burgundy","Côte de Beaune","Volnay 1er Cru"
"50001031","1541126","Red","4/10/2023","2023","4","10","750ml","Drank from my cellar","USD","75.48","75.48","0","USD","","OrderId:500000047","","Home Cellar","34-C","2011","Domaine Michel Lafarge Volnay 1er Cru Clos des Chênes","France, Burgundy, Côte de Beaune, Volnay 1er Cru","Red","Dry","Pinot Noir","Pinot Noir","Unknown","Clos des Chênes","France","Burgundy","Côte de Beaune","Volnay 1er Cru"
"50001032","1541126","Red","4/13/2025","2025","4","13","750ml","Drank from my cellar","USD","75.48","75.48","0","USD","","OrderId:500000047","","Off-site Storage","09-D","2011","Domaine Michel Lafarge Volnay 1er Cru Clos des Chênes","France, Burgundy, Côte de Beaune, Volnay 1er Cru","Red","Dry","Pinot Noir","Pinot Noir","Unknown","Clos des Chênes","France","Burgundy","Côte de Beaune","Volnay 1er Cru"
"50001033","447301","Red","7/2/2022","2022","7","2","750ml","Drank from my cellar","USD","175.12","175.12","0","USD","","OrderId:500000047","","Home Cellar","67-F","2006","Domaine Fourrier Gevrey-Chambertin 1er Cru Cherbaudes Vieille Vigne","France, Burgundy, Côte de Nuits, Gevrey-Chambertin 1er Cru","Red","Dry","Pinot Noir","Pinot Noir","Vieille Vigne","Cherbaudes","France","Burgundy","Côte de Nuits","Gevrey-Chambertin 1er Cru"
"50001034","447301","Red","2/22/2025","2025","2","22","750ml","Drank from my cellar","USD","175.12","175.12","0","USD","","OrderId:500000047","","Off-site Storage","61-B","2006","Domaine Fourrier Gevrey-Chambertin 1er Cru Cherbaudes Vieille Vigne","France, Burgundy, Côte de Nuits, Gevrey-Chambertin 1er Cru","Red","Dry","Pinot Noir","Pinot Noir","Vieille Vigne","Cherbaudes","France","Burgundy","Côte de Nuits","Gevrey-Chambertin 1er Cru"
"50001035","3101999","Red","6/3/2022","2022","6","3","750ml","Drank from my cellar","USD","73.65","73.65","0","USD","book club Friday — June 2022","OrderId:100000347","","Off-site Storage","18-B","2017","Rhys Pinot Noir Bearwallow Vineyard","USA, California, North Coast, Anderson Valley","Red","Dry","Pinot Noir","Pinot Noir","Unknown","Bearwallow Vineyard","USA","California","North Coast","Anderson Valley"
"50001036","3101999","Red","8/18/2024","2024","8","18","750ml","Drank from my cellar","USD","73.65","73.65","0","USD","","OrderId:100000347","","Kitchen","23-A","2017","Rhys Pinot Noir Bearwallow Vineyard","USA, California, North Coast, Anderson Valley","Red","Dry","Pinot Noir","Pinot Noir","Unknown","Bearwallow Vineyard","USA","California","North Coast","Anderson Valley"
"50001037","3101999","Red","1/21/2022","2022","1","21","750ml","Drank from my cellar","USD","73.65","73.65","0","USD","weeknight pasta with Sam and Iris and Theo","OrderId:100000347","","Off-site Storage","48-E","2017","Rhys Pinot Noir Bearwallow Vineyard","USA, California, North Coast, Anderson Valley","Red","Dry","Pinot Noir","Pinot Noir","Unknown","Bearwallow Vineyard","USA","California","North Coast","Anderson Valley"
