"iInventory","Pending","Barcode","WineBarcode","Price","Size","iWine","Type","Vintage","Wine","Producer","Varietal","Designation","Vineyard","Country","Region","SubRegion","Appellation","Note","StoreName","PurchaseDate","PurchaseNote","Location","Bin"
"200001223","0","0200001223","W4265951_750ml","113.57","750ml","4265951","Red","2019","Dominus Estate","Dominus","Red Bordeaux Blend","Estate","Unknown","USA","California","Napa Valley","Napa Valley","","Winery Direct","6/27/2025","OrderId:500000022","Apartment Cellar","90-B"
"200001224","0","0200001224","W4265951_750ml","113.57","750ml","4265951","Red","2019","Dominus Estate","Dominus","Red Bordeaux Blend","Estate","Unknown","USA","California","Napa Valley","Napa Valley","","Winery Direct","6/27/2025","OrderId:500000022","Closet Cooler","64-D"
"200001226","0","0200001226","W5050213_750ml","162.04","750ml","5050213","White - Sparkling","2022","Roses de Jeanne / Cédric Bouchard Champagne VV/R22","Roses de Jeanne / Cédric Bouchard","Pinot Noir","VV/R22","Unknown","France","Champagne","Unknown","Champagne","","K&L Wine Merchants","6/25/2025","OrderId:100000437","Closet Cooler","81-F"
"200001228","0","0200001228","W2670644_750ml","249.21","750ml","2670644","Red","2016","Alpha Omega Era","Alpha Omega","Red Bordeaux Blend","Era","Unknown","USA","California","Napa Valley","Napa Valley","","K&L Auctions","7/19/2025","OrderId:100000438","Closet Cooler","51-E"
"200001229","0","0200001229","W2670644_750ml","249.21","750ml","2670644","Red","2016","Alpha Omega Era","Alpha Omega","Red Bordeaux Blend","Era","Unknown","USA","California","Napa Valley","Napa Valley","","K&L Auctions","7/19/2025","OrderId:100000438","Closet Cooler","96-B"
"200001230","0","0200001230","W2670644_750ml","249.21","750ml","2670644","Red","2016","Alpha Omega Era","Alpha Omega","Red Bordeaux Blend","Era","Unknown","USA","California","Napa Valley","Napa Valley","","K&L Auctions","7/19/2025","OrderId:100000438","Apartment Cellar","82-F"
"200001231","0","0200001231","W2670644_750ml","249.21","750ml","2670644","Red","2016","Alpha Omega Era","Alpha Omega","Red Bordeaux Blend","Era","Unknown","USA","California","Napa Valley","Napa Valley","slightly depressed cork","K&L Auctions","7/19/2025","OrderId:100000438","Apartment Cellar","53-C"
"200001232","0","0200001232","W2670644_750ml","249.21","750ml","2670644","Red","2016","Alpha Omega Era","Alpha Omega","Red Bordeaux Blend","Era","Unknown","USA","California","Napa Valley","Napa Valley","","K&L Auctions","7/19/2025","OrderId:100000438","Apartment Cellar","09-C"
"200001233","0","0200001233","W2670644_750ml","249.21","750ml","2670644","Red","2016","Alpha Omega Era","Alpha Omega","Red Bordeaux Blend","Era","Unknown","USA","California","Napa Valley","Napa Valley","","K&L Auctions","7/19/2025","OrderId:100000438","Apartment Cellar","85-D"
"200001234","0","0200001234","W2670644_750ml","249.21","750ml","2670644","Red","2016","Alpha Omega Era","Alpha Omega","Red Bordeaux Blend","Era","Unknown","USA","California","Napa Valley","Napa Valley","nicked capsule","K&L Auctions","7/19/2025","OrderId:100000438","Closet Cooler",""
"200001235","0","0200001235","W2670644_750ml","249.21","750ml","2670644","Red","2016","Alpha Omega Era","Alpha Omega","Red Bordeaux Blend","Era","Unknown","USA","California","Napa Valley","Napa Valley","","K&L Auctions","7/19/2025","OrderId:100000438","Apartment Cellar","05-B"
"200001236","0","0200001236","W1842651_1.5L","230.58","1.5L","1842651","Rosé - Sparkling","1001","Vilmart & Cie Champagne Premier Cru Cuvée Rubis","Vilmart & Cie","Champagne Blend","Cuvée Rubis","Unknown","France","Champagne","Unknown","Champagne Premier Cru","","WineBid","7/13/2025","OrderId:100000439","Apartment Cellar","75-B"
"200001237","0","0200001237","W1842651_1.5L","230.58","1.5L","1842651","Rosé - Sparkling","1001","Vilmart & Cie Champagne Premier Cru Cuvée Rubis","Vilmart & Cie","Champagne Blend","Cuvée Rubis","Unknown","France","Champagne","Unknown","Champagne Premier Cru","","WineBid","7/13/2025","OrderId:100000439","Apartment Cellar","70-B"
"200001238","0","0200001238","W1842651_1.5L","230.58","1.5L","1842651","Rosé - Sparkling","1001","Vilmart & Cie Champagne Premier Cru Cuvée Rubis","Vilmart & Cie","Champagne Blend","Cuvée Rubis","Unknown","France","Champagne","Unknown","Champagne Premier Cru","","WineBid","7/13/2025","OrderId:100000439","Closet Cooler","26-A"
"200001239","0","0200001239","W1842651_1.5L","230.58","1.5L","1842651","Rosé - Sparkling","1001","Vilmart & Cie Champagne Premier Cru Cuvée Rubis","Vilmart & Cie","Champagne Blend","Cuvée Rubis","Unknown","France","Champagne","Unknown","Champagne Premier Cru","","WineBid","7/13/2025","OrderId:100000439","Apartment Cellar","08-C"
"200001240","0","0200001240","W1842651_1.5L","230.58","1.5L","1842651","Rosé - Sparkling","1001","Vilmart & Cie Champagne Premier Cru Cuvée Rubis","Vilmart & Cie","Champagne Blend","Cuvée Rubis","Unknown","France","Champagne","Unknown","Champagne Premier Cru","","WineBid","7/13/2025","OrderId:100000439","Closet Cooler","93-F"
"200001241","0","0200001241","W4898987_750ml","104.88","750ml","4898987","Red","2022","Domaine Drouhin Oregon Pinot Noir","Domaine Drouhin Oregon","Pinot Noir","Unknown","Unknown","USA","Oregon","Willamette Valley","Dundee Hills","","K&L Auctions","7/21/2025","OrderId:100000440","Apartment Cellar","39-F"
"200001242","0","0200001242","W5254789_750ml","35.00","750ml","5254789","White","2023","Thibaud Boudignon Anjou Blanc","Thibaud Boudignon","Chenin Blanc","Blanc","Unknown","France","Loire Valley","Anjou-Saumur","Anjou","","Astor Wines","7/21/2025","OrderId:100000441","Closet Cooler","66-B"
"200001243","0","0200001243","W5254789_750ml","35.00","750ml","5254789","White","2023","Thibaud Boudignon Anjou Blanc","Thibaud Boudignon","Chenin Blanc","Blanc","Unknown","France","Loire Valley","Anjou-Saumur","Anjou","","Astor Wines","7/21/2025","OrderId:100000441","Apartment Cellar",""
"200001244","0","0200001244","W5254789_750ml","35.00","750ml","5254789","White","2023","Thibaud Boudignon Anjou Blanc","Thibaud Boudignon","Chenin Blanc","Blanc","Unknown","France","Loire Valley","Anjou-Saumur","Anjou","","Astor Wines","7/21/2025","OrderId:100000441","Apartment Cellar",""
"200001245","0","0200001245","W4635721_750ml","77.68","750ml","4635721","White - Sparkling","1001","Krug Champagne Brut Grande Cuvée Edition 171eme","Krug","Champagne Blend","Brut Grande Cuvée Edition 171eme","Unknown","France","Champagne","Unknown","Champagne","","Flatiron Wines","7/21/2025","OrderId:100000442","Closet Cooler","49-B"
"200001246","0","0200001246","W4635721_750ml","77.68","750ml","4635721","White - Sparkling","1001","Krug Champagne Brut Grande Cuvée Edition 171eme","Krug","Champagne Blend","Brut Grande Cuvée Edition 171eme","Unknown","France","Champagne","Unknown","Champagne","","Flatiron Wines","7/21/2025","OrderId:100000442","Closet Cooler","85-C"
"200001247","0","0200001247","W4635721_750ml","77.68","750ml","4635721","White - Sparkling","1001","Krug Champagne Brut Grande Cuvée Edition 171eme","Krug","Champagne Blend","Brut Grande Cuvée Edition 171eme","Unknown","France","Champagne","Unknown","Champagne","","Flatiron Wines","7/21/2025","OrderId:100000442","Closet Cooler","90-F"
"200001248","1","0200001248","W1087781_750ml","115.82","750ml","1087781","Red","2009","Simon Bize Savigny-lès-Beaune 1er Cru Aux Guettes","Simon Bize","Pinot Noir","Unknown","Aux Guettes","France","Burgundy","Côte de Beaune","Savigny-lès-Beaune 1er Cru","","Bottle Barn","7/25/2025","OrderId:100000443","(pending)",""
"200001249","1","0200001249","W1087781_750ml","115.82","750ml","1087781","Red","2009","Simon Bize Savigny-lès-Beaune 1er Cru Aux Guettes","Simon Bize","Pinot Noir","Unknown","Aux Guettes","France","Burgundy","Côte de Beaune","Savigny-lès-Beaune 1er Cru","","Bottle Barn","7/25/2025","OrderId:100000443","(pending)",""
"200001250","1","0200001250","W1087781_750ml","115.82","750ml","1087781","Red","2009","Simon Bize Savigny-lès-Beaune 1er Cru Aux Guettes","Simon Bize","Pinot Noir","Unknown","Aux Guettes","France","Burgundy","Côte de Beaune","Savigny-lès-Beaune 1er Cru","","Bottle Barn","7/25/2025","OrderId:100000443","(pending)",""
"200001251","1","0200001251","W1087781_750ml","115.82","750ml","1087781","Red","2009","Simon Bize Savigny-lès-Beaune 1er Cru Aux Guettes","Simon Bize","Pinot Noir","Unknown","Aux Guettes","France","Burgundy","Côte de Beaune","Savigny-lès-Beaune 1er Cru","","Bottle Barn","7/25/2025","OrderId:100000443","(pending)",""
"200001252","1","0200001252","W1087781_750ml","115.82","750ml","1087781","Red","2009","Simon Bize Savigny-lès-Beaune 1er Cru Aux Guettes","Simon Bize","Pinot Noir","Unknown","Aux Guettes","France","Burgundy","Côte de Beaune","Savigny-lès-Beaune 1er Cru","","Bottle Barn","7/25/2025","OrderId:100000443","(pending)",""
"200001253","1","0200001253","W1087781_750ml","115.82","750ml","1087781","Red","2009","Simon Bize Savigny-lès-Beaune 1er Cru Aux Guettes","Simon Bize","Pinot Noir","Unknown","Aux Guettes","France","Burgundy","Côte de Beaune","Savigny-lès-Beaune 1er Cru","","Bottle Barn","7/25/2025","OrderId:100000443","(pending)",""
"200001254","0","0200001254","W5050215_750ml","325.24","750ml","5050215","White - Sparkling","2020","Roses de Jeanne / Cédric Bouchard Champagne UR/R20","Roses de Jeanne / Cédric Bouchard","Pinot Noir","UR/R20","Unknown","France","Champagne","Unknown","Champagne","","Bottle Barn","7/5/2025","OrderId:100000444","Apartment Cellar","39-A"
"200001255","0","0200001255","W5050215_750ml","325.24","750ml","5050215","White - Sparkling","2020","Roses de Jeanne / Cédric Bouchard Champagne UR/R20","Roses de Jeanne / Cédric Bouchard","Pinot Noir","UR/R20","Unknown","France","Champagne","Unknown","Champagne","","Bottle Barn","7/5/2025","OrderId:100000444","Closet Cooler","42-D"
"200001256","0","0200001256","W5050215_750ml","325.24","750ml","5050215","White - Sparkling","2020","Roses de Jeanne / Cédric Bouchard Champagne UR/R20","Roses de Jeanne / Cédric Bouchard","Pinot Noir","UR/R20","Unknown","France","Champagne","Unknown","Champagne","","Bottle Barn","7/5/2025","OrderId:100000444","Closet Cooler","26-B"
"200001257","0","0200001257","W4969609_750ml","251.35","750ml","4969609","White - Sparkling","1001","Ulysse Collin Champagne Blanc de Noirs Extra Brut (2019) Les Maillons","Ulysse Collin","Pinot Noir","Blanc de Noirs Extra Brut (2019)","Les Maillons","France","Champagne","Unknown","Champagne","","Chambers Street","7/24/2025","OrderId:100000445","Closet Cooler","91-C"
"200001259","0","0200001259","W4969609_750ml","251.35","750ml","4969609","White - Sparkling","1001","Ulysse Collin Champagne Blanc de Noirs Extra Brut (2019) Les Maillons","Ulysse Collin","Pinot Noir","Blanc de Noirs Extra Brut (2019)","Les Maillons","France","Champagne","Unknown","Champagne","","Chambers Street","7/24/2025","OrderId:100000445","Apartment Cellar","78-B"
"200001260","1","0200001260","W5313771_750ml","189.85","750ml","5313771","Red","2024","Ridge Monte Bello","Ridge","Red Bordeaux Blend","Unknown","Monte Bello","USA","California","Santa Cruz Mountains","Santa Cruz Mountains","","Mailing List","7/1/2025","OrderId:500000023","(pending)",""
"200001261","0","0200001261","W4635721_750ml","93.19","750ml","4635721","White - Sparkling","1001","Krug Champagne Brut Grande Cuvée Edition 171eme","Krug","Champagne Blend","Brut Grande Cuvée Edition 171eme","Unknown","France","Champagne","Unknown","Champagne","","Flatiron Wines","7/23/2025","OrderId:100000447","Apartment Cellar","37-F"
"200001262","0","0200001262","W4635721_750ml","93.19","750ml","4635721","White - Sparkling","1001","Krug Champagne Brut Grande Cuvée Edition 171eme","Krug","Champagne Blend","Brut Grande Cuvée Edition 171eme","Unknown","France","Champagne","Unknown","Champagne","","Flatiron Wines","7/23/2025","OrderId:100000447","Closet Cooler","12-B"
"200001263","0","0200001263","W4635721_750ml","93.19","750ml","4635721","White - Sparkling","1001","Krug Champagne Brut Grande Cuvée Edition 171eme","Krug","Champagne Blend","Brut Grande Cuvée Edition 171eme","Unknown","France","Champagne","Unknown","Champagne","","Flatiron Wines","7/23/2025","OrderId:100000447","Closet Cooler","86-E"
"200001265","0","0200001265","W4635721_750ml","93.19","750ml","4635721","White - Sparkling","1001","Krug Champagne Brut Grande Cuvée Edition 171eme","Krug","Champagne Blend","Brut Grande Cuvée Edition 171eme","Unknown","France","Champagne","Unknown","Champagne","","Flatiron Wines","7/23/2025","OrderId:100000447","Closet Cooler","26-D"
"200001266","0","0200001266","W4635721_750ml","93.19","750ml","4635721","White - Sparkling","1001","Krug Champagne Brut Grande Cuvée Edition 171eme","Krug","Champagne Blend","Brut Grande Cuvée Edition 171eme","Unknown","France","Champagne","Unknown","Champagne","","Flatiron Wines","7/23/2025","OrderId:100000447","Apartment Cellar","04-F"
"200001267","0","0200001267","W4635721_750ml","93.19","750ml","4635721","White - Sparkling","1001","Krug Champagne Brut Grande Cuvée Edition 171eme","Krug","Champagne Blend","Brut Grande Cuvée Edition 171eme","Unknown","France","Champagne","Unknown","Champagne","","Flatiron Wines","7/23/2025","OrderId:100000447","Closet Cooler","11-A"
"200001268","0","0200001268","W2144597_750ml","113.49","750ml","2144597","White - Sparkling","1001","Agrapart Champagne Grand Cru Terroirs Blanc de Blancs Extra Brut","Agrapart","Chardonnay","Terroirs Blanc de Blancs Extra Brut","Unknown","France","Champagne","Unknown","Champagne Grand Cru","","Chambers Street","7/1/2025","OrderId:100000448","Closet Cooler","19-E"
"200001269","0","0200001269","W2144597_750ml","113.49","750ml","2144597","White - Sparkling","1001","Agrapart Champagne Grand Cru Terroirs Blanc de Blancs Extra Brut","Agrapart","Chardonnay","Terroirs Blanc de Blancs Extra Brut","Unknown","France","Champagne","Unknown","Champagne Grand Cru","","Chambers Street","7/1/2025","OrderId:100000448","Closet Cooler",""
"200001270","0","0200001270","W2246439_750ml","67.83","750ml","2246439","White - Sparkling","1001","Savart Champagne Premier Cru l'Ouverture Brut","Savart","Pinot Noir","l'Ouverture Brut","Unknown","France","Champagne","Unknown","Champagne Premier Cru","","Flatiron Wines","7/8/2025","OrderId:100000449","Closet Cooler","55-E"
"200001271","0","0200001271","W2550711_750ml","286.00","750ml","2550711","White - Sparkling","1001","Krug Champagne Brut Grande Cuvée Edition 164eme","Krug","Champagne Blend","Brut Grande Cuvée Edition 164eme","Unknown","France","Champagne","Unknown","Champagne","","Mailing List","7/1/2025","OrderId:500000023","Apartment Cellar","83-E"
"200001272","0","0200001272","W2550711_750ml","286.00","750ml","2550711","White - Sparkling","1001","Krug Champagne Brut Grande Cuvée Edition 164eme","Krug","Champagne Blend","Brut Grande Cuvée Edition 164eme","Unknown","France","Champagne","Unknown","Champagne","","Mailing List","7/1/2025","OrderId:500000023","Closet Cooler","67-E"
"200001273","0","0200001273","W2550711_750ml","286.00","750ml","2550711","White - Sparkling","1001","Krug Champagne Brut Grande Cuvée Edition 164eme","Krug","Champagne Blend","Brut Grande Cuvée Edition 164eme","Unknown","France","Champagne","Unknown","Champagne","","Mailing List","7/1/2025","OrderId:500000023","Closet Cooler","09-E"
"200001274","0","0200001274","W2550711_750ml","286.00","750ml","2550711","White - Sparkling","1001","Krug Champagne Brut Grande Cuvée Edition 164eme","Krug","Champagne Blend","Brut Grande Cuvée Edition 164eme","Unknown","France","Champagne","Unknown","Champagne","","Mailing List","7/1/2025","OrderId:500000023","Closet Cooler","91-E"
"200001276","0","0200001276","W1397243_750ml","294.86","750ml","1397243","White - Sparkling","1001","Ulysse Collin Champagne Blanc de Noirs Extra Brut Les Maillons","Ulysse Collin","Pinot Noir","Blanc de Noirs Extra Brut","Les Maillons","France","Champagne","Unknown","Champagne","","Astor Wines","7/11/2025","OrderId:100000451","Apartment Cellar","64-D"
"200001277","0","0200001277","W5050215_750ml","253.18","750ml","5050215","White - Sparkling","2020","Roses de Jeanne / Cédric Bouchard Champagne UR/R20","Roses de Jeanne / Cédric Bouchard","Pinot Noir","UR/R20","Unknown","France","Champagne","Unknown","Champagne","","WineBid","8/10/2025","OrderId:100000452","Closet Cooler",""
"200001278","0","0200001278","W5050215_750ml","253.18","750ml","5050215","White - Sparkling","2020","Roses de Jeanne / Cédric Bouchard Champagne UR/R20","Roses de Jeanne / Cédric Bouchard","Pinot Noir","UR/R20","Unknown","France","Champagne","Unknown","Champagne","","WineBid","8/10/2025","OrderId:100000452","Closet Cooler","71-B"
"200001279","0","0200001279","W5050215_750ml","253.18","750ml","5050215","White - Sparkling","2020","Roses de Jeanne / Cédric Bouchard Champagne UR/R20","Roses de Jeanne / Cédric Bouchard","Pinot Noir","UR/R20","Unknown","France","Champagne","Unknown","Champagne","","WineBid","8/10/2025","OrderId:100000452","Apartment Cellar","06-A"
