"iConsumed","iWine","Type","Consumed","ConsumedYear","ConsumedMonth","ConsumedDay","Size","ShortType","Currency","Value","Price","Revenue","RevenueCurrency","ConsumptionNote","PurchaseNote","BottleNote","Location","Bin","Vintage","Wine","Locale","Color","Category","Varietal","MasterVarietal","Designation","Vineyard","Country","Region","SubRegion","Appellation"
"50000410","2523953","White - Sparkling","2/20/2024","2024","2","20","375ml","Drank from my cellar","USD","116.82","116.82","0","USD","","OrderId:100000154","","Apartment Cellar","12-D","1001","Krug Champagne Brut Grande Cuvée Edition 163eme","France, Champagne","White","Sparkling","Champagne Blend","Champagne Blend","Brut Grande Cuvée Edition 163eme","Unknown","France","Champagne","Unknown","Champagne"
"50000411","2523953","White - Sparkling","2/10/2024","2024","2","10","375ml","Drank from my cellar","USD","116.82","116.82","0","USD","Krug édition night — February 2024","OrderId:100000154","","Apartment Cellar","30-F","1001","Krug Champagne Brut Grande Cuvée Edition 163eme","France, Champagne","White","Sparkling","Champagne Blend","Champagne Blend","Brut Grande Cuvée Edition 163eme","Unknown","France","Champagne","Unknown","Champagne"
"50000412","2523953","White - Sparkling","7/3/2025","2025","7","3","375ml","Drank from my cellar","USD","116.82","116.82","0","USD","","OrderId:100000154","","Closet Cooler","38-D","1001","Krug Champagne Brut Grande Cuvée Edition 163eme","France, Champagne","White","Sparkling","Champagne Blend","Champagne Blend","Brut Grande Cuvée Edition 163eme","Unknown","France","Champagne","Unknown","Champagne"
"50000413","2523953","White - Sparkling","2/7/2026","2026","2","7","375ml","Drank from my cellar","USD","116.82","116.82","0","USD","Krug édition night — February 2026","OrderId:100000154","","Apartment Cellar","71-B","1001","Krug Champagne Brut Grande Cuvée Edition 163eme","France, Champagne","White","Sparkling","Champagne Blend","Champagne Blend","Brut Grande Cuvée Edition 163eme","Unknown","France","Champagne","Unknown","Champagne"
"50000414","232983","White - Sparkling","4/6/2024","2024","4","6","750ml","Drank from my cellar","USD","57.77","57.77","0","USD","Saturday bubbles — April 2024","OrderId:100000155","","Closet Cooler","56-D","1001","Bérêche et Fils Champagne Brut Réserve","France, Champagne","White","Sparkling","Champagne Blend","Champagne Blend","Brut Réserve","Unknown","France","Champagne","Unknown","Champagne"
"50000415","5049666","White - Sparkling","3/12/2026","2026","3","12","375ml","Drank from my cellar","USD","140.49","140.49","0","USD","","OrderId:500000007","","Apartment Cellar","75-B","1001","Ulysse Collin Champagne Blanc de Noirs Extra Brut (2019) 48 mois Les Maillons","France, Champagne","White","Sparkling","Pinot Noir","Pinot Noir","Blanc de Noirs Extra Brut (2019) 48 mois","Les Maillons","France","Champagne","Unknown","Champagne"
"50000416","5049666","White - Sparkling","4/12/2024","2024","4","12","375ml","Drank from my cellar","USD","140.49","140.49","0","USD","","OrderId:500000007","","Apartment Cellar","68-E","1001","Ulysse Collin Champagne Blanc de Noirs Extra Brut (2019) 48 mois Les Maillons","France, Champagne","White","Sparkling","Pinot Noir","Pinot Noir","Blanc de Noirs Extra Brut (2019) 48 mois","Les Maillons","France","Champagne","Unknown","Champagne"
"50000417","3837373","White","12/27/2025","2025","12","27","750ml","Drank from my cellar","USD","140.20","140.20","0","USD","","OrderId:100000157","","Apartment Cellar","","2019","Vincent Dauvissat (René & Vincent) Chablis 1er Cru La Forest","France, Burgundy, Chablis, Chablis 1er Cru","White","Dry","Chardonnay","Chardonnay","Unknown","La Forest","France","Burgundy","Chablis","Chablis 1er Cru"
"50000418","5027353","White - Sparkling","3/12/2024","2024","3","12","750ml","Gave away","USD","283.41","283.41","0","USD","Gift to Robin","OrderId:100000158","","Apartment Cellar","38-D","2015","Dom Pérignon Champagne","France, Champagne","White","Sparkling","Champagne Blend","Champagne Blend","Unknown","Unknown","France","Champagne","Unknown","Champagne"
"50000419","5027353","White - Sparkling","5/18/2024","2024","5","18","750ml","Drank from my cellar","USD","283.41","283.41","0","USD","blind Champagne flight — May 2024","OrderId:100000158","","Closet Cooler","32-C","2015","Dom Pérignon Champagne","France, Champagne","White","Sparkling","Champagne Blend","Champagne Blend","Unknown","Unknown","France","Champagne","Unknown","Champagne"
"50000420","4969609","White - Sparkling","8/28/2025","2025","8","28","1.5L","Drank from my cellar","USD","424.17","424.17","0","USD","stir-fry with Alex","OrderId:100000159","","Closet Cooler","77-E","1001","Ulysse Collin Champagne Blanc de Noirs Extra Brut (2019) Les Maillons","France, Champagne","White","Sparkling","Pinot Noir","Pinot Noir","Blanc de Noirs Extra Brut (2019)","Les Maillons","France","Champagne","Unknown","Champagne"
"50000421","4969609","White - Sparkling","4/16/2025","2025","4","16","1.5L","Drank from my cellar","USD","424.17","424.17","0","USD","","OrderId:100000159","","Closet Cooler","37-E","1001","Ulysse Collin Champagne Blanc de Noirs Extra Brut (2019) Les Maillons","France, Champagne","White","Sparkling","Pinot Noir","Pinot Noir","Blanc de Noirs Extra Brut (2019)","Les Maillons","France","Champagne","Unknown","Champagne"
"50000422","4969609","White - Sparkling","3/22/2024","2024","3","22","1.5L","Drank from my cellar","USD","424.17","424.17","0","USD","salad and leftovers with Alex and the dinner crew","OrderId:100000159","","Apartment Cellar","18-D","1001","Ulysse Collin Champagne Blanc de Noirs Extra Brut (2019) Les Maillons","France, Champagne","White","Sparkling","Pinot Noir","Pinot Noir","Blanc de Noirs Extra Brut (2019)","Les Maillons","France","Champagne","Unknown","Champagne"
"50000423","5049666","White - Sparkling","8/12/2024","2024","8","12","750ml","Drank from my cellar","USD","257.58","257.58","0","USD","","OrderId:100000160","","Closet Cooler","40-D","1001","Ulysse Collin Champagne Blanc de Noirs Extra Brut (2019) 48 mois Les Maillons","France, Champagne","White","Sparkling","Pinot Noir","Pinot Noir","Blanc de Noirs Extra Brut (2019) 48 mois","Les Maillons","France","Champagne","Unknown","Champagne"
"50000424","5049666","White - Sparkling","7/21/2024","2024","7","21","750ml","Drank from my cellar","USD","257.58","257.58","0","USD","lamb chops with Alex and Casey","OrderId:100000160","","Closet Cooler","69-E","1001","Ulysse Collin Champagne Blanc de Noirs Extra Brut (2019) 48 mois Les Maillons","France, Champagne","White","Sparkling","Pinot Noir","Pinot Noir","Blanc de Noirs Extra Brut (2019) 48 mois","Les Maillons","France","Champagne","Unknown","Champagne"
"50000425","5049666","White - Sparkling","9/7/2025","2025","9","7","750ml","Drank from my cellar","USD","257.58","257.58","0","USD","","OrderId:100000160","","Closet Cooler","93-D","1001","Ulysse Collin Champagne Blanc de Noirs Extra Brut (2019) 48 mois Les Maillons","France, Champagne","White","Sparkling","Pinot Noir","Pinot Noir","Blanc de Noirs Extra Brut (2019) 48 mois","Les Maillons","France","Champagne","Unknown","Champagne"
"50000426","5049666","White - Sparkling","6/15/2024","2024","6","15","750ml","Drank from my cellar","USD","257.58","257.58","0","USD","Champagne Saturday — June 2024","OrderId:100000160","","Apartment Cellar","03-C","1001","Ulysse Collin Champagne Blanc de Noirs Extra Brut (2019) 48 mois Les Maillons","France, Champagne","White","Sparkling","Pinot Noir","Pinot Noir","Blanc de Noirs Extra Brut (2019) 48 mois","Les Maillons","France","Champagne","Unknown","Champagne"
"50000427","5049666","White - Sparkling","9/21/2024","2024","9","21","750ml","Drank from my cellar","USD","257.58","257.58","0","USD","Saturday bubbles — September 2024","OrderId:100000160","","Closet Cooler","37-A","1001","Ulysse Collin Champagne Blanc de Noirs Extra Brut (2019) 48 mois Les Maillons","France, Champagne","White","Sparkling","Pinot Noir","Pinot Noir","Blanc de Noirs Extra Brut (2019) 48 mois","Les Maillons","France","Champagne","Unknown","Champagne"
"50000428","5049666","White - Sparkling","12/7/2024","2024","12","7","750ml","Drank from my cellar","USD","257.58","257.58","0","USD","","OrderId:100000160","","Apartment Cellar","14-C","1001","Ulysse Collin Champagne Blanc de Noirs Extra Brut (2019) 48 mois Les Maillons","France, Champagne","White","Sparkling","Pinot Noir","Pinot Noir","Blanc de Noirs Extra Brut (2019) 48 mois","Les Maillons","France","Champagne","Unknown","Champagne"
"50000429","5049666","White - Sparkling","4/19/2025","2025","4","19","750ml","Drank from my cellar","USD","257.58","257.58","0","USD","","OrderId:100000160","","Apartment Cellar","19-C","1001","Ulysse Collin Champagne Blanc de Noirs Extra Brut (2019) 48 mois Les Maillons","France, Champagne","White","Sparkling","Pinot Noir","Pinot Noir","Blanc de Noirs Extra Brut (2019) 48 mois","Les Maillons","France","Champagne","Unknown","Champagne"
"50000430","3774870","White - Sparkling","3/4/2024","2024","3","4","750ml","Drank from my cellar","USD","83.80","83.80","0","USD","","OrderId:100000161","","Closet Cooler","40-B","1001","Egly-Ouriet Champagne Les Prémices","France, Champagne","White","Sparkling","Champagne Blend","Champagne Blend","Unknown","Les Prémices","France","Champagne","Unknown","Champagne"
"50000431","3774870","White - Sparkling","9/19/2025","2025","9","19","750ml","Drank from my cellar","USD","83.80","83.80","0","USD","","OrderId:100000161","","Apartment Cellar","47-A","1001","Egly-Ouriet Champagne Les Prémices","France, Champagne","White","Sparkling","Champagne Blend","Champagne Blend","Unknown","Les Prémices","France","Champagne","Unknown","Champagne"
"50000432","3774870","White - Sparkling","7/12/2025","2025","7","12","750ml","Drank from my cellar","USD","83.80","83.80","0","USD","Champagne Saturday — July 2025","OrderId:100000161","","Closet Cooler","25-E","1001","Egly-Ouriet Champagne Les Prémices","France, Champagne","White","Sparkling","Champagne Blend","Champagne Blend","Unknown","Les Prémices","France","Champagne","Unknown","Champagne"
"50000433","3774870","White - Sparkling","3/26/2024","2024","3","26","750ml","Drank from my cellar","USD","83.80","83.80","0","USD","","OrderId:100000161","","Closet Cooler","","1001","Egly-Ouriet Champagne Les Prémices","France, Champagne","White","Sparkling","Champagne Blend","Champagne Blend","Unknown","Les Prémices","France","Champagne","Unknown","Champagne"
"50000434","4835372","Red","4/23/2026","2026","4","23","750ml","Drank from my cellar","USD","323.89","323.89","0","USD","","OrderId:100000162","","Closet Cooler","40-E","2022","Domaine Jean-Louis Chave Hermitage","France, Rhône, Northern Rhône, Hermitage","Red","Dry","Syrah","Syrah","Unknown","Unknown","France","Rhône","Northern Rhône","Hermitage"
"50000435","4835372","Red","10/12/2025","2025","10","12","750ml","Drank from my cellar","USD","323.89","323.89","0","USD","","OrderId:100000162","","Closet Cooler","37-A","2022","Domaine Jean-Louis Chave Hermitage","France, Rhône, Northern Rhône, Hermitage","Red","Dry","Syrah","Syrah","Unknown","Unknown","France","Rhône","Northern Rhône","Hermitage"
"50000436","4835372","Red","6/12/2024","2024","6","12","750ml","Drank from my cellar","USD","323.89","323.89","0","USD","","OrderId:100000162","","Apartment Cellar","","2022","Domaine Jean-Louis Chave Hermitage","France, Rhône, Northern Rhône, Hermitage","Red","Dry","Syrah","Syrah","Unknown","Unknown","France","Rhône","Northern Rhône","Hermitage"
"50000437","4835372","Red","3/7/2025","2025","3","7","750ml","Drank from my cellar","USD","323.89","323.89","0","USD","","OrderId:100000162","","Closet Cooler","72-F","2022","Domaine Jean-Louis Chave Hermitage","France, Rhône, Northern Rhône, Hermitage","Red","Dry","Syrah","Syrah","Unknown","Unknown","France","Rhône","Northern Rhône","Hermitage"
"50000438","4835372","Red","1/5/2026","2026","1","5","750ml","Drank from my cellar","USD","323.89","323.89","0","USD","","OrderId:100000162","","Apartment Cellar","94-F","2022","Domaine Jean-Louis Chave Hermitage","France, Rhône, Northern Rhône, Hermitage","Red","Dry","Syrah","Syrah","Unknown","Unknown","France","Rhône","Northern Rhône","Hermitage"
"50000439","4835372","Red","9/22/2025","2025","9","22","750ml","Drank from my cellar","USD","323.89","323.89","0","USD","","OrderId:100000162","","Closet Cooler","26-F","2022","Domaine Jean-Louis Chave Hermitage","France, Rhône, Northern Rhône, Hermitage","Red","Dry","Syrah","Syrah","Unknown","Unknown","France","Rhône","Northern Rhône","Hermitage"
"50000440","4835372","Red","10/23/2025","2025","10","23","750ml","Drank from my cellar","USD","323.89","323.89","0","USD","","OrderId:100000162","","Closet Cooler","49-C","2022","Domaine Jean-Louis Chave Hermitage","France, Rhône, Northern Rhône, Hermitage","Red","Dry","Syrah","Syrah","Unknown","Unknown","France","Rhône","Northern Rhône","Hermitage"
"50000441","4835372","Red","3/17/2025","2025","3","17","750ml","Sold","USD","323.89","323.89","275.31","USD","WineBid consignment, March 2025","OrderId:100000162","","Apartment Cellar","18-C","2022","Domaine Jean-Louis Chave Hermitage","France, Rhône, Northern Rhône, Hermitage","Red","Dry","Syrah","Syrah","Unknown","Unknown","France","Rhône","Northern Rhône","Hermitage"
"50000442","3938290","White - Sparkling","4/16/2026","2026","4","16","750ml","Drank from my cellar","USD","88.57","88.57","0","USD","","OrderId:100000163","","Closet Cooler","81-C","2018","Vilmart & Cie Champagne Premier Cru Grand Cellier d'Or","France, Champagne, Champagne Premier Cru","White","Sparkling","Champagne Blend","Champagne Blend","Grand Cellier d'Or","Unknown","France","Champagne","Unknown","Champagne Premier Cru"
"50000443","5074900","Red","12/15/2024","2024","12","15","750ml","Drank from my cellar","USD","170.18","170.18","0","USD","","OrderId:100000164","","Closet Cooler","46-E","2022","Domaine Jean-Marc / Thomas Bouley Pommard 1er Cru Les Fremiers","France, Burgundy, Côte de Beaune, Pommard 1er Cru","Red","Dry","Pinot Noir","Pinot Noir","Unknown","Les Fremiers","France","Burgundy","Côte de Beaune","Pommard 1er Cru"
"50000444","5074900","Red","3/15/2025","2025","3","15","750ml","Sold","USD","170.18","170.18","144.65","USD","WineBid consignment, March 2025","OrderId:100000164","","Apartment Cellar","69-A","2022","Domaine Jean-Marc / Thomas Bouley Pommard 1er Cru Les Fremiers","France, Burgundy, Côte de Beaune, Pommard 1er Cru","Red","Dry","Pinot Noir","Pinot Noir","Unknown","Les Fremiers","France","Burgundy","Côte de Beaune","Pommard 1er Cru"
"50000445","3938290","White - Sparkling","11/18/2025","2025","11","18","375ml","Drank from my cellar","USD","38.00","38.00","0","USD","salad and leftovers with Alex","OrderId:100000165","","Closet Cooler","16-A","2018","Vilmart & Cie Champagne Premier Cru Grand Cellier d'Or","France, Champagne, Champagne Premier Cru","White","Sparkling","Champagne Blend","Champagne Blend","Grand Cellier d'Or","Unknown","France","Champagne","Unknown","Champagne Premier Cru"
"50000446","3938290","White - Sparkling","7/4/2025","2025","7","4","375ml","Drank from my cellar","USD","38.00","38.00","0","USD","","OrderId:100000165","","Closet Cooler","44-B","2018","Vilmart & Cie Champagne Premier Cru Grand Cellier d'Or","France, Champagne, Champagne Premier Cru","White","Sparkling","Champagne Blend","Champagne Blend","Grand Cellier d'Or","Unknown","France","Champagne","Unknown","Champagne Premier Cru"
"50000447","4237537","White - Sparkling","3/30/2025","2025","3","30","1.5L","Drank from my cellar","USD","430.76","430.76","0","USD","","OrderId:500000008","","Apartment Cellar","89-F","2013","Pol Roger Champagne Cuvée Sir Winston Churchill","France, Champagne","White","Sparkling","Champagne Blend","Champagne Blend","Cuvée Sir Winston Churchill","Unknown","France","Champagne","Unknown","Champagne"
