"iInventory","Pending","Barcode","WineBarcode","Price","Size","iWine","Type","Vintage","Wine","Producer","Varietal","Designation","Vineyard","Country","Region","SubRegion","Appellation","Note","StoreName","PurchaseDate","PurchaseNote","Location","Bin"
"200006277","0","0200006277","W3796351_750ml","23.94","750ml","3796351","White","2019","Domaine Servin Chablis 1er Cru Les Forêts","Domaine Servin","Chardonnay","Unknown","Les Forêts","France","Burgundy","Chablis","Chablis 1er Cru","lightly scuffed label","Hart Davis Hart","9/16/2022","OrderId:100002226","Cellar Room","87-A"
"200006278","0","0200006278","W3796351_750ml","23.94","750ml","3796351","White","2019","Domaine Servin Chablis 1er Cru Les Forêts","Domaine Servin","Chardonnay","Unknown","Les Forêts","France","Burgundy","Chablis","Chablis 1er Cru","","Hart Davis Hart","9/16/2022","OrderId:100002226","Off-site Storage",""
"200006279","0","0200006279","W3281798_1.5L","29.54","1.5L","3281798","Red","2018","Château Grand Corbin Manuel","Château Grand Corbin Manuel","Red Bordeaux Blend","Unknown","Unknown","France","Bordeaux","Libournais","Saint-Émilion Grand Cru","","Wally's","9/2/2022","OrderId:100002227","Cellar Room","95-B"
"200006280","0","0200006280","W3281798_1.5L","29.54","1.5L","3281798","Red","2018","Château Grand Corbin Manuel","Château Grand Corbin Manuel","Red Bordeaux Blend","Unknown","Unknown","France","Bordeaux","Libournais","Saint-Émilion Grand Cru","","Wally's","9/2/2022","OrderId:100002227","Cellar Room","03-D"
"200006281","0","0200006281","W3281798_1.5L","29.54","1.5L","3281798","Red","2018","Château Grand Corbin Manuel","Château Grand Corbin Manuel","Red Bordeaux Blend","Unknown","Unknown","France","Bordeaux","Libournais","Saint-Émilion Grand Cru","","Wally's","9/2/2022","OrderId:100002227","Off-site Storage",""
"200006282","0","0200006282","W3281798_1.5L","29.54","1.5L","3281798","Red","2018","Château Grand Corbin Manuel","Château Grand Corbin Manuel","Red Bordeaux Blend","Unknown","Unknown","France","Bordeaux","Libournais","Saint-Émilion Grand Cru","","Wally's","9/2/2022","OrderId:100002227","Cellar Room","77-A"
"200006283","0","0200006283","W5264554_750ml","177.68","750ml","5264554","Red","2023","Domaine Marquis d'Angerville Volnay 1er Cru Champans","Domaine Marquis d'Angerville","Pinot Noir","Unknown","Champans","France","Burgundy","Côte de Beaune","Volnay 1er Cru","bin-soiled label","Acker Merrall","9/8/2022","OrderId:100002228","Cellar Room","33-A"
"200006284","0","0200006284","W5264554_750ml","177.68","750ml","5264554","Red","2023","Domaine Marquis d'Angerville Volnay 1er Cru Champans","Domaine Marquis d'Angerville","Pinot Noir","Unknown","Champans","France","Burgundy","Côte de Beaune","Volnay 1er Cru","","Acker Merrall","9/8/2022","OrderId:100002228","Kitchen Cooler","62-F"
"200006285","0","0200006285","W5264554_750ml","177.68","750ml","5264554","Red","2023","Domaine Marquis d'Angerville Volnay 1er Cru Champans","Domaine Marquis d'Angerville","Pinot Noir","Unknown","Champans","France","Burgundy","Côte de Beaune","Volnay 1er Cru","","Acker Merrall","9/8/2022","OrderId:100002228","Cellar Room","43-F"
"200006286","0","0200006286","W2030020_750ml","533.23","750ml","2030020","Red","2013","Domaine Armand Rousseau Père et Fils Charmes-Chambertin","Domaine Armand Rousseau Père et Fils","Pinot Noir","Unknown","Unknown","France","Burgundy","Côte de Nuits","Charmes-Chambertin Grand Cru","","Storyteller","9/5/2022","OrderId:100002229","Cellar Room","19-A"
"200006287","0","0200006287","W5071560_750ml","153.94","750ml","5071560","Red","2021","Giacomo Conterno Nebbiolo d'Alba Vigna Arione","Giacomo Conterno","Nebbiolo","Unknown","Vigna Arione","Italy","Piedmont","Alba","Nebbiolo d'Alba","","Acker Merrall","9/18/2022","OrderId:100002230","Kitchen Cooler","63-E"
"200006289","0","0200006289","W1539047_750ml","153.84","750ml","1539047","Red","2011","Domaine Fourrier Gevrey-Chambertin 1er Cru Champeaux Vieille Vigne","Domaine Fourrier","Pinot Noir","Vieille Vigne","Champeaux","France","Burgundy","Côte de Nuits","Gevrey-Chambertin 1er Cru","","WineBid","9/12/2022","OrderId:100002232","Off-site Storage","64-D"
"200006290","0","0200006290","W1539047_750ml","153.84","750ml","1539047","Red","2011","Domaine Fourrier Gevrey-Chambertin 1er Cru Champeaux Vieille Vigne","Domaine Fourrier","Pinot Noir","Vieille Vigne","Champeaux","France","Burgundy","Côte de Nuits","Gevrey-Chambertin 1er Cru","","WineBid","9/12/2022","OrderId:100002232","Off-site Storage","71-D"
"200006291","0","0200006291","W1539047_750ml","153.84","750ml","1539047","Red","2011","Domaine Fourrier Gevrey-Chambertin 1er Cru Champeaux Vieille Vigne","Domaine Fourrier","Pinot Noir","Vieille Vigne","Champeaux","France","Burgundy","Côte de Nuits","Gevrey-Chambertin 1er Cru","","WineBid","9/12/2022","OrderId:100002232","Cellar Room","48-B"
"200006292","0","0200006292","W1539047_750ml","153.84","750ml","1539047","Red","2011","Domaine Fourrier Gevrey-Chambertin 1er Cru Champeaux Vieille Vigne","Domaine Fourrier","Pinot Noir","Vieille Vigne","Champeaux","France","Burgundy","Côte de Nuits","Gevrey-Chambertin 1er Cru","","WineBid","9/12/2022","OrderId:100002232","Cellar Room","69-A"
"200006293","0","0200006293","W5270110_750ml","146.39","750ml","5270110","Red","2023","Hubert Lignier Chambolle-Musigny Les Bussieres","Hubert Lignier","Pinot Noir","Unknown","Les Bussieres","France","Burgundy","Côte de Nuits","Chambolle-Musigny","","Premier Cru","9/26/2022","OrderId:100002233","Kitchen Cooler","20-B"
"200006294","0","0200006294","W3697142_750ml","19.96","750ml","3697142","Red","2019","Claire Hill Mourvèdre Del Barba Vineyard","Claire Hill","Mourvèdre","Unknown","Del Barba Vineyard","USA","California","San Francisco Bay","Contra Costa County","","Garagiste","9/8/2022","OrderId:100002234","Cellar Room","56-C"
"200006295","0","0200006295","W3039490_750ml","136.93","750ml","3039490","Red","2017","Vietti Barolo Rocche di Castiglione","Vietti","Nebbiolo","Unknown","Rocche di Castiglione","Italy","Piedmont","Langhe","Barolo","","Spectrum Wine Auctions","9/24/2022","OrderId:100002235","Off-site Storage",""
"200006296","0","0200006296","W3039490_750ml","136.93","750ml","3039490","Red","2017","Vietti Barolo Rocche di Castiglione","Vietti","Nebbiolo","Unknown","Rocche di Castiglione","Italy","Piedmont","Langhe","Barolo","","Spectrum Wine Auctions","9/24/2022","OrderId:100002235","Off-site Storage","51-F"
"200006297","0","0200006297","W3039490_750ml","136.93","750ml","3039490","Red","2017","Vietti Barolo Rocche di Castiglione","Vietti","Nebbiolo","Unknown","Rocche di Castiglione","Italy","Piedmont","Langhe","Barolo","","Spectrum Wine Auctions","9/24/2022","OrderId:100002235","Cellar Room",""
"200006298","0","0200006298","W4913020_1.5L","107.91","1.5L","4913020","Red","2021","Ridge Cabernet Sauvignon Estate","Ridge","Cabernet Sauvignon","Estate","Unknown","USA","California","Santa Cruz Mountains","Santa Cruz Mountains","","K&L Auctions","9/9/2022","OrderId:100002236","Cellar Room","63-D"
"200006299","0","0200006299","W4913020_1.5L","107.91","1.5L","4913020","Red","2021","Ridge Cabernet Sauvignon Estate","Ridge","Cabernet Sauvignon","Estate","Unknown","USA","California","Santa Cruz Mountains","Santa Cruz Mountains","","K&L Auctions","9/9/2022","OrderId:100002236","Kitchen Cooler","57-A"
"200006300","0","0200006300","W4913020_1.5L","107.91","1.5L","4913020","Red","2021","Ridge Cabernet Sauvignon Estate","Ridge","Cabernet Sauvignon","Estate","Unknown","USA","California","Santa Cruz Mountains","Santa Cruz Mountains","","K&L Auctions","9/9/2022","OrderId:100002236","Cellar Room","95-D"
"200006302","0","0200006302","W4632438_750ml","28.65","750ml","4632438","White","2021","Patricia Green Cellars Chardonnay Durant Vineyard","Patricia Green Cellars","Chardonnay","Unknown","Durant Vineyard","USA","Oregon","Willamette Valley","Dundee Hills","","Storyteller","9/12/2022","OrderId:100002237","Kitchen Cooler","87-E"
"200006303","0","0200006303","W4544144_750ml","66.72","750ml","4544144","Red","2021","Jean-Pierre Guyon Savigny-lès-Beaune 1er Cru Les Peuillets","Jean-Pierre Guyon","Pinot Noir","Unknown","Les Peuillets","France","Burgundy","Côte de Beaune","Savigny-lès-Beaune 1er Cru","","Mailing List","9/4/2022","OrderId:500000016","Kitchen Cooler","71-A"
"200006304","0","0200006304","W4544144_750ml","66.72","750ml","4544144","Red","2021","Jean-Pierre Guyon Savigny-lès-Beaune 1er Cru Les Peuillets","Jean-Pierre Guyon","Pinot Noir","Unknown","Les Peuillets","France","Burgundy","Côte de Beaune","Savigny-lès-Beaune 1er Cru","","Mailing List","9/4/2022","OrderId:500000016","Off-site Storage","09-A"
"200006305","0","0200006305","W4544144_750ml","66.72","750ml","4544144","Red","2021","Jean-Pierre Guyon Savigny-lès-Beaune 1er Cru Les Peuillets","Jean-Pierre Guyon","Pinot Noir","Unknown","Les Peuillets","France","Burgundy","Côte de Beaune","Savigny-lès-Beaune 1er Cru","","Mailing List","9/4/2022","OrderId:500000016","Off-site Storage","35-E"
"200006306","0","0200006306","W4544144_750ml","66.72","750ml","4544144","Red","2021","Jean-Pierre Guyon Savigny-lès-Beaune 1er Cru Les Peuillets","Jean-Pierre Guyon","Pinot Noir","Unknown","Les Peuillets","France","Burgundy","Côte de Beaune","Savigny-lès-Beaune 1er Cru","","Mailing List","9/4/2022","OrderId:500000016","Off-site Storage","82-F"
"200006307","0","0200006307","W5071560_375ml","78.65","375ml","5071560","Red","2021","Giacomo Conterno Nebbiolo d'Alba Vigna Arione","Giacomo Conterno","Nebbiolo","Unknown","Vigna Arione","Italy","Piedmont","Alba","Nebbiolo d'Alba","","K&L Auctions","9/15/2022","OrderId:100002239","Cellar Room","37-A"
"200006308","0","0200006308","W5071560_375ml","78.65","375ml","5071560","Red","2021","Giacomo Conterno Nebbiolo d'Alba Vigna Arione","Giacomo Conterno","Nebbiolo","Unknown","Vigna Arione","Italy","Piedmont","Alba","Nebbiolo d'Alba","","K&L Auctions","9/15/2022","OrderId:100002239","Cellar Room","82-C"
"200006309","0","0200006309","W5045097_750ml","79.30","750ml","5045097","Red","2023","Bartolo Mascarello Langhe Nebbiolo","Bartolo Mascarello","Nebbiolo","Unknown","Unknown","Italy","Piedmont","Langhe","Langhe DOC","","Garagiste","9/2/2022","OrderId:100002240","Cellar Room","36-A"
"200006310","0","0200006310","W5045097_750ml","79.30","750ml","5045097","Red","2023","Bartolo Mascarello Langhe Nebbiolo","Bartolo Mascarello","Nebbiolo","Unknown","Unknown","Italy","Piedmont","Langhe","Langhe DOC","","Garagiste","9/2/2022","OrderId:100002240","Cellar Room","33-F"
"200006311","0","0200006311","W5045097_750ml","79.30","750ml","5045097","Red","2023","Bartolo Mascarello Langhe Nebbiolo","Bartolo Mascarello","Nebbiolo","Unknown","Unknown","Italy","Piedmont","Langhe","Langhe DOC","","Garagiste","9/2/2022","OrderId:100002240","Off-site Storage",""
"200006313","0","0200006313","W5509529_750ml","145.56","750ml","5509529","White - Sparkling","1001","Roses de Jeanne / Cédric Bouchard Champagne VV/R23","Roses de Jeanne / Cédric Bouchard","Pinot Noir","VV/R23","Unknown","France","Champagne","Unknown","Champagne","","K&L Auctions","9/4/2022","OrderId:100002241","Kitchen Cooler",""
"200006315","0","0200006315","W2061850_750ml","34.97","750ml","2061850","Red","2013","Failla Pinot Noir Hirsch Vineyard","Failla","Pinot Noir","Unknown","Hirsch Vineyard","USA","California","Sonoma County","Sonoma Coast","","Acker Merrall","9/2/2022","OrderId:100002242","Cellar Room","26-D"
"200006316","0","0200006316","W4500718_750ml","79.36","750ml","4500718","White","2020","Famille Masse Rully 1er Cru Les Deux Terres","Famille Masse","Chardonnay","Les Deux Terres","Unknown","France","Burgundy","Côte Chalonnaise","Rully 1er Cru","","Spectrum Wine Auctions","9/5/2022","OrderId:100002243","Cellar Room","35-F"
"200006317","0","0200006317","W4500718_750ml","79.36","750ml","4500718","White","2020","Famille Masse Rully 1er Cru Les Deux Terres","Famille Masse","Chardonnay","Les Deux Terres","Unknown","France","Burgundy","Côte Chalonnaise","Rully 1er Cru","","Spectrum Wine Auctions","9/5/2022","OrderId:100002243","Cellar Room","25-F"
"200006318","0","0200006318","W4500718_750ml","79.36","750ml","4500718","White","2020","Famille Masse Rully 1er Cru Les Deux Terres","Famille Masse","Chardonnay","Les Deux Terres","Unknown","France","Burgundy","Côte Chalonnaise","Rully 1er Cru","","Spectrum Wine Auctions","9/5/2022","OrderId:100002243","Off-site Storage","31-F"
"200006319","0","0200006319","W4500718_750ml","79.36","750ml","4500718","White","2020","Famille Masse Rully 1er Cru Les Deux Terres","Famille Masse","Chardonnay","Les Deux Terres","Unknown","France","Burgundy","Côte Chalonnaise","Rully 1er Cru","","Spectrum Wine Auctions","9/5/2022","OrderId:100002243","Off-site Storage",""
"200006320","0","0200006320","W4500718_750ml","79.36","750ml","4500718","White","2020","Famille Masse Rully 1er Cru Les Deux Terres","Famille Masse","Chardonnay","Les Deux Terres","Unknown","France","Burgundy","Côte Chalonnaise","Rully 1er Cru","","Spectrum Wine Auctions","9/5/2022","OrderId:100002243","Cellar Room",""
"200006321","0","0200006321","W4500718_750ml","79.36","750ml","4500718","White","2020","Famille Masse Rully 1er Cru Les Deux Terres","Famille Masse","Chardonnay","Les Deux Terres","Unknown","France","Burgundy","Côte Chalonnaise","Rully 1er Cru","","Spectrum Wine Auctions","9/5/2022","OrderId:100002243","Off-site Storage","42-D"
"200006322","0","0200006322","W4701265_750ml","223.10","750ml","4701265","Red","2020","Bartolo Mascarello Barolo","Bartolo Mascarello","Nebbiolo","Unknown","Unknown","Italy","Piedmont","Langhe","Barolo","","Acker Merrall","9/17/2022","OrderId:100002244","Kitchen Cooler","80-F"
"200006323","0","0200006323","W4701265_750ml","223.10","750ml","4701265","Red","2020","Bartolo Mascarello Barolo","Bartolo Mascarello","Nebbiolo","Unknown","Unknown","Italy","Piedmont","Langhe","Barolo","","Acker Merrall","9/17/2022","OrderId:100002244","Cellar Room",""
"200006324","0","0200006324","W4701265_750ml","223.10","750ml","4701265","Red","2020","Bartolo Mascarello Barolo","Bartolo Mascarello","Nebbiolo","Unknown","Unknown","Italy","Piedmont","Langhe","Barolo","","Acker Merrall","9/17/2022","OrderId:100002244","Kitchen Cooler","17-C"
"200006325","0","0200006325","W4701265_750ml","223.10","750ml","4701265","Red","2020","Bartolo Mascarello Barolo","Bartolo Mascarello","Nebbiolo","Unknown","Unknown","Italy","Piedmont","Langhe","Barolo","","Acker Merrall","9/17/2022","OrderId:100002244","Cellar Room","11-B"
"200006327","0","0200006327","W4701265_750ml","223.10","750ml","4701265","Red","2020","Bartolo Mascarello Barolo","Bartolo Mascarello","Nebbiolo","Unknown","Unknown","Italy","Piedmont","Langhe","Barolo","","Acker Merrall","9/17/2022","OrderId:100002244","Cellar Room","90-C"
"200006328","0","0200006328","W206267_750ml","576.99","750ml","206267","Red","2004","Bruno Giacosa Barbaresco Riserva Asili","Bruno Giacosa","Nebbiolo","Riserva","Asili","Italy","Piedmont","Langhe","Barbaresco","","WineBid","9/16/2022","OrderId:100002245","Cellar Room","78-F"
"200006329","0","0200006329","W206267_750ml","576.99","750ml","206267","Red","2004","Bruno Giacosa Barbaresco Riserva Asili","Bruno Giacosa","Nebbiolo","Riserva","Asili","Italy","Piedmont","Langhe","Barbaresco","nicked capsule","WineBid","9/16/2022","OrderId:100002245","Off-site Storage","64-C"
"200006331","0","0200006331","W2000668_750ml","85.47","750ml","2000668","White - Sparkling","1001","Billecart-Salmon Champagne Brut Réserve","Billecart-Salmon","Champagne Blend","Brut Réserve","Unknown","France","Champagne","Unknown","Champagne","","Spectrum Wine Auctions","9/5/2022","OrderId:100002246","Cellar Room","46-A"
"200006334","0","0200006334","W4893791_750ml","398.27","750ml","4893791","Red","2022","Cecile Tremblay Vosne-Romanée 1er Cru","Cecile Tremblay","Pinot Noir","Unknown","Unknown","France","Burgundy","Côte de Nuits","Vosne-Romanée 1er Cru","","Liner & Elsen","9/13/2022","OrderId:100002247","Kitchen Cooler","97-E"
"200006335","0","0200006335","W2920388_750ml","110.38","750ml","2920388","Red","2015","Bruno Giacosa Barbaresco Asili","Bruno Giacosa","Nebbiolo","Unknown","Asili","Italy","Piedmont","Langhe","Barbaresco","","K&L Auctions","9/4/2022","OrderId:100002248","Kitchen Cooler","87-F"
"200006336","0","0200006336","W15079_750ml","83.47","750ml","15079","Red","1989","Château La Mission Haut-Brion","Château La Mission Haut-Brion","Red Bordeaux Blend","Unknown","Unknown","France","Bordeaux","Graves","Pessac-Léognan","","Garagiste","10/19/2022","OrderId:100002249","Kitchen Cooler",""
"200006339","0","0200006339","W528214_750ml","63.28","750ml","528214","Red","2006","Williams Selyem Pinot Noir Hirsch Vineyard","Williams Selyem","Pinot Noir","Unknown","Hirsch Vineyard","USA","California","Sonoma County","Sonoma Coast","","Premier Cru","10/10/2022","OrderId:100002251","Cellar Room",""
"200006341","0","0200006341","W3938824_750ml","74.47","750ml","3938824","Red","2018","Giacomo Conterno Barolo Francia","Giacomo Conterno","Nebbiolo","Unknown","Francia","Italy","Piedmont","Langhe","Barolo","","Wally's","10/15/2022","OrderId:100002253","Cellar Room","85-E"
"200006342","0","0200006342","W3938824_750ml","74.47","750ml","3938824","Red","2018","Giacomo Conterno Barolo Francia","Giacomo Conterno","Nebbiolo","Unknown","Francia","Italy","Piedmont","Langhe","Barolo","","Wally's","10/15/2022","OrderId:100002253","Cellar Room","11-A"
"200006343","0","0200006343","W3938824_750ml","74.47","750ml","3938824","Red","2018","Giacomo Conterno Barolo Francia","Giacomo Conterno","Nebbiolo","Unknown","Francia","Italy","Piedmont","Langhe","Barolo","","Wally's","10/15/2022","OrderId:100002253","Cellar Room",""
