"iConsumed","iWine","Type","Consumed","ConsumedYear","ConsumedMonth","ConsumedDay","Size","ShortType","Currency","Value","Price","Revenue","RevenueCurrency","ConsumptionNote","PurchaseNote","BottleNote","Location","Bin","Vintage","Wine","Locale","Color","Category","Varietal","MasterVarietal","Designation","Vineyard","Country","Region","SubRegion","Appellation"
"50001535","1312854","Red","4/5/2016","2016","4","5","750ml","Drank from my cellar","USD","49.89","49.89","0","USD","","OrderId:100000646","bin-soiled label","Off-site Storage","76-A","2008","Bruno Giacosa Barolo Falletto","Italy, Piedmont, Langhe, Barolo","Red","Dry","Nebbiolo","Nebbiolo","Unknown","Falletto","Italy","Piedmont","Langhe","Barolo"
"50001536","1608","Red","4/13/2016","2016","4","13","750ml","Drank from my cellar","USD","157.00","157.00","0","USD","salad and leftovers with Ellen","OrderId:100000647","","Kitchen Cooler","","1986","Château Lynch-Bages","France, Bordeaux, Médoc, Pauillac","Red","Dry","Red Bordeaux Blend","Red Bordeaux Blend","Unknown","Unknown","France","Bordeaux","Médoc","Pauillac"
"50001537","2454956","Red","9/16/2020","2020","9","16","750ml","Drank from my cellar","USD","28.07","28.07","0","USD","","OrderId:100000648","","Cellar Room","16-C","2015","Rhys Pinot Noir Bearwallow Vineyard","USA, California, North Coast, Anderson Valley","Red","Dry","Pinot Noir","Pinot Noir","Unknown","Bearwallow Vineyard","USA","California","North Coast","Anderson Valley"
"50001538","2454956","Red","4/24/2017","2017","4","24","750ml","Drank from my cellar","USD","28.07","28.07","0","USD","","OrderId:100000648","","Cellar Room","89-C","2015","Rhys Pinot Noir Bearwallow Vineyard","USA, California, North Coast, Anderson Valley","Red","Dry","Pinot Noir","Pinot Noir","Unknown","Bearwallow Vineyard","USA","California","North Coast","Anderson Valley"
"50001539","2454956","Red","3/25/2021","2021","3","25","750ml","Drank from my cellar","USD","28.07","28.07","0","USD","","OrderId:100000648","","Cellar Room","23-B","2015","Rhys Pinot Noir Bearwallow Vineyard","USA, California, North Coast, Anderson Valley","Red","Dry","Pinot Noir","Pinot Noir","Unknown","Bearwallow Vineyard","USA","California","North Coast","Anderson Valley"
"50001540","2454956","Red","5/7/2016","2016","5","7","750ml","Drank from my cellar","USD","28.07","28.07","0","USD","","OrderId:100000648","","Cellar Room","37-E","2015","Rhys Pinot Noir Bearwallow Vineyard","USA, California, North Coast, Anderson Valley","Red","Dry","Pinot Noir","Pinot Noir","Unknown","Bearwallow Vineyard","USA","California","North Coast","Anderson Valley"
"50001541","2454956","Red","4/4/2024","2024","4","4","750ml","Drank from my cellar","USD","28.07","28.07","0","USD","","OrderId:100000648","","Off-site Storage","59-F","2015","Rhys Pinot Noir Bearwallow Vineyard","USA, California, North Coast, Anderson Valley","Red","Dry","Pinot Noir","Pinot Noir","Unknown","Bearwallow Vineyard","USA","California","North Coast","Anderson Valley"
"50001542","3746284","Red","6/18/2022","2022","6","18","750ml","Sold","USD","35.38","35.38","30.07","USD","Zachys consignment, June 2022","OrderId:100000649","","Cellar Room","62-F","2017","Heitz Cellar Cabernet Sauvignon Lot C-91","USA, California, Napa Valley","Red","Dry","Cabernet Sauvignon","Cabernet Sauvignon","Lot C-91","Unknown","USA","California","Napa Valley","Napa Valley"
"50001543","3746284","Red","5/5/2016","2016","5","5","750ml","Drank from my cellar","USD","35.38","35.38","0","USD","California Cab vertical — January 2019","OrderId:100000649","","Cellar Room","87-F","2017","Heitz Cellar Cabernet Sauvignon Lot C-91","USA, California, Napa Valley","Red","Dry","Cabernet Sauvignon","Cabernet Sauvignon","Lot C-91","Unknown","USA","California","Napa Valley","Napa Valley"
"50001544","1672093","Red","6/19/2022","2022","6","19","750ml","Drank from my cellar","USD","26.22","26.22","0","USD","","OrderId:100000650","","Cellar Room","29-A","2011","Williams Selyem Pinot Noir Vista Verde Vineyard","USA, California, Central Coast, San Benito County","Red","Dry","Pinot Noir","Pinot Noir","Unknown","Vista Verde Vineyard","USA","California","Central Coast","San Benito County"
"50001545","1672093","Red","10/18/2022","2022","10","18","750ml","Drank from my cellar","USD","26.22","26.22","0","USD","","OrderId:100000650","","Off-site Storage","37-B","2011","Williams Selyem Pinot Noir Vista Verde Vineyard","USA, California, Central Coast, San Benito County","Red","Dry","Pinot Noir","Pinot Noir","Unknown","Vista Verde Vineyard","USA","California","Central Coast","San Benito County"
"50001546","1672093","Red","6/20/2022","2022","6","20","750ml","Sold","USD","26.22","26.22","22.29","USD","Zachys consignment, June 2022","OrderId:100000650","","Off-site Storage","78-A","2011","Williams Selyem Pinot Noir Vista Verde Vineyard","USA, California, Central Coast, San Benito County","Red","Dry","Pinot Noir","Pinot Noir","Unknown","Vista Verde Vineyard","USA","California","Central Coast","San Benito County"
"50001547","1672093","Red","6/5/2019","2019","6","5","750ml","Drank from my cellar","USD","26.22","26.22","0","USD","","OrderId:100000650","","Cellar Room","47-C","2011","Williams Selyem Pinot Noir Vista Verde Vineyard","USA, California, Central Coast, San Benito County","Red","Dry","Pinot Noir","Pinot Noir","Unknown","Vista Verde Vineyard","USA","California","Central Coast","San Benito County"
"50001548","1672093","Red","7/4/2018","2018","7","4","750ml","Missing","USD","26.22","26.22","0","USD","Inventory audit — bottle not found.","OrderId:100000650","","Kitchen Cooler","15-A","2011","Williams Selyem Pinot Noir Vista Verde Vineyard","USA, California, Central Coast, San Benito County","Red","Dry","Pinot Noir","Pinot Noir","Unknown","Vista Verde Vineyard","USA","California","Central Coast","San Benito County"
"50001549","1208","Red","10/21/2024","2024","10","21","750ml","Drank from my cellar","USD","68.73","68.73","0","USD","","OrderId:100000651","","Off-site Storage","12-A","1989","Château Montrose","France, Bordeaux, Médoc, Saint-Estèphe","Red","Dry","Red Bordeaux Blend","Red Bordeaux Blend","Unknown","Unknown","France","Bordeaux","Médoc","Saint-Estèphe"
"50001550","122484","Red","2/23/2017","2017","2","23","750ml","Drank from my cellar","USD","70.37","70.37","0","USD","","OrderId:100000653","","Cellar Room","49-A","1998","Domaine Trapet Latricières-Chambertin","France, Burgundy, Côte de Nuits, Latricières-Chambertin Grand Cru","Red","Dry","Pinot Noir","Pinot Noir","Unknown","Unknown","France","Burgundy","Côte de Nuits","Latricières-Chambertin Grand Cru"
"50001551","122484","Red","1/6/2026","2026","1","6","750ml","Drank from my cellar","USD","70.37","70.37","0","USD","","OrderId:100000653","","Kitchen Cooler","46-D","1998","Domaine Trapet Latricières-Chambertin","France, Burgundy, Côte de Nuits, Latricières-Chambertin Grand Cru","Red","Dry","Pinot Noir","Pinot Noir","Unknown","Unknown","France","Burgundy","Côte de Nuits","Latricières-Chambertin Grand Cru"
"50001552","3546890","Red","6/19/2022","2022","6","19","750ml","Sold","USD","172.22","172.22","146.39","USD","Zachys consignment, June 2022","OrderId:100000654","","Cellar Room","23-F","2017","Fontodi Chianti Classico","Italy, Tuscany, Chianti, Chianti Classico DOCG","Red","Dry","Sangiovese","Sangiovese","Unknown","Unknown","Italy","Tuscany","Chianti","Chianti Classico DOCG"
"50001553","3546890","Red","9/20/2023","2023","9","20","750ml","Drank from my cellar","USD","172.22","172.22","0","USD","","OrderId:100000654","","Cellar Room","30-C","2017","Fontodi Chianti Classico","Italy, Tuscany, Chianti, Chianti Classico DOCG","Red","Dry","Sangiovese","Sangiovese","Unknown","Unknown","Italy","Tuscany","Chianti","Chianti Classico DOCG"
"50001554","64945","Red","12/19/2016","2016","12","19","750ml","Drank from my cellar","USD","289.12","289.12","0","USD","","OrderId:100000655","","Cellar Room","15-A","1968","Heitz Cellar Cabernet Sauvignon","USA, California, Napa Valley","Red","Dry","Cabernet Sauvignon","Cabernet Sauvignon","Unknown","Unknown","USA","California","Napa Valley","Napa Valley"
"50001555","64945","Red","6/17/2022","2022","6","17","750ml","Sold","USD","289.12","289.12","245.75","USD","Zachys consignment, June 2022","OrderId:100000655","","Cellar Room","44-F","1968","Heitz Cellar Cabernet Sauvignon","USA, California, Napa Valley","Red","Dry","Cabernet Sauvignon","Cabernet Sauvignon","Unknown","Unknown","USA","California","Napa Valley","Napa Valley"
"50001556","2353259","Red","6/24/2025","2025","6","24","750ml","Drank from my cellar","USD","48.01","48.01","0","USD","","OrderId:100000656","","Off-site Storage","16-F","2015","Château Le Bon Pasteur","France, Bordeaux, Libournais, Pomerol","Red","Dry","Red Bordeaux Blend","Red Bordeaux Blend","Unknown","Unknown","France","Bordeaux","Libournais","Pomerol"
"50001557","2353259","Red","6/19/2022","2022","6","19","750ml","Sold","USD","48.01","48.01","40.81","USD","Zachys consignment, June 2022","OrderId:100000656","","Cellar Room","","2015","Château Le Bon Pasteur","France, Bordeaux, Libournais, Pomerol","Red","Dry","Red Bordeaux Blend","Red Bordeaux Blend","Unknown","Unknown","France","Bordeaux","Libournais","Pomerol"
"50001558","1397243","White - Sparkling","12/2/2016","2016","12","2","375ml","Drank from my cellar","USD","90.27","90.27","0","USD","","OrderId:100000658","","Off-site Storage","77-E","1001","Ulysse Collin Champagne Blanc de Noirs Extra Brut Les Maillons","France, Champagne","White","Sparkling","Pinot Noir","Pinot Noir","Blanc de Noirs Extra Brut","Les Maillons","France","Champagne","Unknown","Champagne"
"50001559","2658538","Red","10/10/2023","2023","10","10","750ml","Drank from my cellar","USD","60.69","60.69","0","USD","","OrderId:100000659","","Off-site Storage","78-D","2016","Château Pontet-Canet","France, Bordeaux, Médoc, Pauillac","Red","Dry","Red Bordeaux Blend","Red Bordeaux Blend","Unknown","Unknown","France","Bordeaux","Médoc","Pauillac"
"50001560","2658538","Red","10/28/2017","2017","10","28","750ml","Drank from my cellar","USD","60.69","60.69","0","USD","","OrderId:100000659","","Cellar Room","90-B","2016","Château Pontet-Canet","France, Bordeaux, Médoc, Pauillac","Red","Dry","Red Bordeaux Blend","Red Bordeaux Blend","Unknown","Unknown","France","Bordeaux","Médoc","Pauillac"
"50001561","2658538","Red","3/3/2019","2019","3","3","750ml","Drank from my cellar","USD","60.69","60.69","0","USD","","OrderId:100000659","","Cellar Room","51-B","2016","Château Pontet-Canet","France, Bordeaux, Médoc, Pauillac","Red","Dry","Red Bordeaux Blend","Red Bordeaux Blend","Unknown","Unknown","France","Bordeaux","Médoc","Pauillac"
"50001562","664941","Red","8/28/2016","2016","8","28","750ml","Drank from my cellar","USD","25.52","25.52","0","USD","","OrderId:100000660","bin-soiled label","Cellar Room","56-F","2007","A. Rafanelli Zinfandel","USA, California, Sonoma County, Dry Creek Valley","Red","Dry","Zinfandel","Zinfandel","Unknown","Unknown","USA","California","Sonoma County","Dry Creek Valley"
"50001563","1642349","Red","6/15/2022","2022","6","15","750ml","Sold","USD","60.31","60.31","51.26","USD","Zachys consignment, June 2022","OrderId:100000662","","Cellar Room","81-E","2011","BOND St. Eden","USA, California, Napa Valley","Red","Dry","Red Bordeaux Blend","Red Bordeaux Blend","St. Eden","Unknown","USA","California","Napa Valley","Napa Valley"
"50001564","1642349","Red","8/3/2025","2025","8","3","750ml","Drank from my cellar","USD","60.31","60.31","0","USD","","OrderId:100000662","","Off-site Storage","30-B","2011","BOND St. Eden","USA, California, Napa Valley","Red","Dry","Red Bordeaux Blend","Red Bordeaux Blend","St. Eden","Unknown","USA","California","Napa Valley","Napa Valley"
"50001565","1642349","Red","1/12/2020","2020","1","12","750ml","Drank from my cellar","USD","60.31","60.31","0","USD","","OrderId:100000662","","Cellar Room","27-E","2011","BOND St. Eden","USA, California, Napa Valley","Red","Dry","Red Bordeaux Blend","Red Bordeaux Blend","St. Eden","Unknown","USA","California","Napa Valley","Napa Valley"
"50001566","1642349","Red","6/19/2022","2022","6","19","750ml","Sold","USD","60.31","60.31","51.26","USD","Zachys consignment, June 2022","OrderId:100000662","","Off-site Storage","36-A","2011","BOND St. Eden","USA, California, Napa Valley","Red","Dry","Red Bordeaux Blend","Red Bordeaux Blend","St. Eden","Unknown","USA","California","Napa Valley","Napa Valley"
"50001567","769708","Red","4/25/2017","2017","4","25","750ml","Drank from my cellar","USD","242.48","242.48","0","USD","","OrderId:100000663","","Off-site Storage","65-E","2007","Bruno Giacosa Barbaresco Riserva Asili","Italy, Piedmont, Langhe, Barbaresco","Red","Dry","Nebbiolo","Nebbiolo","Riserva","Asili","Italy","Piedmont","Langhe","Barbaresco"
"50001568","769708","Red","11/13/2018","2018","11","13","750ml","Drank from my cellar","USD","242.48","242.48","0","USD","Piedmont Riserva tasting — July 2017","OrderId:100000663","","Cellar Room","89-C","2007","Bruno Giacosa Barbaresco Riserva Asili","Italy, Piedmont, Langhe, Barbaresco","Red","Dry","Nebbiolo","Nebbiolo","Riserva","Asili","Italy","Piedmont","Langhe","Barbaresco"
"50001569","769708","Red","10/24/2016","2016","10","24","750ml","Drank from my cellar","USD","242.48","242.48","0","USD","","OrderId:100000663","","Cellar Room","02-B","2007","Bruno Giacosa Barbaresco Riserva Asili","Italy, Piedmont, Langhe, Barbaresco","Red","Dry","Nebbiolo","Nebbiolo","Riserva","Asili","Italy","Piedmont","Langhe","Barbaresco"
"50001570","769708","Red","3/3/2017","2017","3","3","750ml","Drank from my cellar","USD","242.48","242.48","0","USD","","OrderId:100000663","","Off-site Storage","73-E","2007","Bruno Giacosa Barbaresco Riserva Asili","Italy, Piedmont, Langhe, Barbaresco","Red","Dry","Nebbiolo","Nebbiolo","Riserva","Asili","Italy","Piedmont","Langhe","Barbaresco"
"50001571","769708","Red","1/13/2017","2017","1","13","750ml","Drank from my cellar","USD","242.48","242.48","0","USD","","OrderId:100000663","","Cellar Room","34-F","2007","Bruno Giacosa Barbaresco Riserva Asili","Italy, Piedmont, Langhe, Barbaresco","Red","Dry","Nebbiolo","Nebbiolo","Riserva","Asili","Italy","Piedmont","Langhe","Barbaresco"
"50001572","769708","Red","4/17/2017","2017","4","17","750ml","Drank from my cellar","USD","242.48","242.48","0","USD","Piedmont Riserva tasting — July 2017","OrderId:100000663","","Off-site Storage","95-D","2007","Bruno Giacosa Barbaresco Riserva Asili","Italy, Piedmont, Langhe, Barbaresco","Red","Dry","Nebbiolo","Nebbiolo","Riserva","Asili","Italy","Piedmont","Langhe","Barbaresco"
"50001573","3035088","Red","12/19/2016","2016","12","19","750ml","Drank from my cellar","USD","78.58","78.58","0","USD","","OrderId:100000664","","Cellar Room","","2017","Domaine François Lamarche Echezeaux","France, Burgundy, Côte de Nuits, Echezeaux Grand Cru","Red","Dry","Pinot Noir","Pinot Noir","Unknown","Unknown","France","Burgundy","Côte de Nuits","Echezeaux Grand Cru"
"50001574","2601029","Red","6/15/2022","2022","6","15","750ml","Sold","USD","99.19","99.19","84.31","USD","Zachys consignment, June 2022","OrderId:100000665","","Off-site Storage","","2016","Ridge Monte Bello","USA, California, Santa Cruz Mountains","Red","Dry","Red Bordeaux Blend","Red Bordeaux Blend","Unknown","Monte Bello","USA","California","Santa Cruz Mountains","Santa Cruz Mountains"
"50001575","2601029","Red","9/5/2023","2023","9","5","750ml","Missing","USD","99.19","99.19","0","USD","Inventory audit — bottle not found.","OrderId:100000665","","Kitchen Cooler","14-A","2016","Ridge Monte Bello","USA, California, Santa Cruz Mountains","Red","Dry","Red Bordeaux Blend","Red Bordeaux Blend","Unknown","Monte Bello","USA","California","Santa Cruz Mountains","Santa Cruz Mountains"
"50001576","2039652","Red","6/20/2022","2022","6","20","750ml","Sold","USD","37.14","37.14","31.57","USD","Zachys consignment, June 2022","OrderId:100000666","","Cellar Room","57-D","2013","Williams Selyem Pinot Noir Vista Verde Vineyard","USA, California, Central Coast, San Benito County","Red","Dry","Pinot Noir","Pinot Noir","Unknown","Vista Verde Vineyard","USA","California","Central Coast","San Benito County"
"50001577","1745791","Red","6/6/2016","2016","6","6","750ml","Drank from my cellar","USD","34.62","34.62","0","USD","","OrderId:100000667","","Cellar Room","96-E","2009","Williams Selyem Pinot Noir Rochioli Riverblock Vineyard","USA, California, Sonoma County, Russian River Valley","Red","Dry","Pinot Noir","Pinot Noir","Unknown","Rochioli Riverblock Vineyard","USA","California","Sonoma County","Russian River Valley"
"50001578","1745791","Red","6/18/2022","2022","6","18","750ml","Sold","USD","34.62","34.62","29.43","USD","Zachys consignment, June 2022","OrderId:100000667","signs of past seepage","Cellar Room","87-C","2009","Williams Selyem Pinot Noir Rochioli Riverblock Vineyard","USA, California, Sonoma County, Russian River Valley","Red","Dry","Pinot Noir","Pinot Noir","Unknown","Rochioli Riverblock Vineyard","USA","California","Sonoma County","Russian River Valley"
"50001579","1745791","Red","6/20/2022","2022","6","20","750ml","Sold","USD","34.62","34.62","29.43","USD","Zachys consignment, June 2022","OrderId:100000667","","Kitchen Cooler","50-B","2009","Williams Selyem Pinot Noir Rochioli Riverblock Vineyard","USA, California, Sonoma County, Russian River Valley","Red","Dry","Pinot Noir","Pinot Noir","Unknown","Rochioli Riverblock Vineyard","USA","California","Sonoma County","Russian River Valley"
