"iNote","iWine","Type","Vintage","Wine","Locale","Producer","Varietal","MasterVarietal","Designation","Vineyard","Country","Region","SubRegion","Appellation","TastingDate","Defective","Views","fHelpful","fFavorite","Rating","EventLocation","EventTitle","iEvent","EventDate","EventEndDate","TastingNotes","fLikeIt","CNotes","CScore","LikeVotes","LikePercent","Votes","Comments"
"10000317","3039490","Red","2017","Vietti Barolo Rocche di Castiglione","Italy, Piedmont, Langhe, Barolo","Vietti","Nebbiolo","Nebbiolo","Unknown","Rocche di Castiglione","Italy","Piedmont","Langhe","Barolo","3/16/2020","False","0","","0","97","","","","","","Nose of smoked meat, tobacco leaf, cedar. Palate shows iron and minerals, taut tannins, structured grip. Better than expected. One of the best of this wine I've ever had.","","","","","","",""
"10000318","206267","Red","2004","Bruno Giacosa Barbaresco Riserva Asili","Italy, Piedmont, Langhe, Barbaresco","Bruno Giacosa","Nebbiolo","Nebbiolo","Riserva","Asili","Italy","Piedmont","Langhe","Barbaresco","1/15/2021","False","0","","0","92","the cellar room","Piedmont Riserva tasting — January 2021","90000030","1/15/2021","1/15/2021","Nose of tobacco leaf, smoked meat. Palate shows polished texture, structured grip, bright acidity. Solid showing.","","","","","","",""
"10000319","206267","Red","2004","Bruno Giacosa Barbaresco Riserva Asili","Italy, Piedmont, Langhe, Barbaresco","Bruno Giacosa","Nebbiolo","Nebbiolo","Riserva","Asili","Italy","Piedmont","Langhe","Barbaresco","4/15/2018","False","0","","0","89","the cellar room","Piedmont Riserva tasting — April 2018","90000019","4/15/2018","4/15/2018","Nose of graphite, blackberry. Palate shows polished texture, long savory finish. Good but not memorable.","","","","","","",""
"10000320","2894456","Red","2014","Vietti Barolo Rocche di Castiglione","Italy, Piedmont, Langhe, Barolo","Vietti","Nebbiolo","Nebbiolo","Unknown","Rocche di Castiglione","Italy","Piedmont","Langhe","Barolo","3/26/2022","False","0","","0","88","","","","","","Nose of raspberry, blackberry, smoked meat. Palate shows pretty fruit core, taut tannins. Solid showing.","","","","","","",""
"10000321","2008","Red","2000","Château Lafite Rothschild","France, Bordeaux, Médoc, Pauillac","Château Lafite Rothschild","Red Bordeaux Blend","Red Bordeaux Blend","Unknown","Unknown","France","Bordeaux","Médoc","Pauillac","10/15/2020","False","0","","0","92","the cellar room","Bordeaux first-growth flight — October 2020","90000029","10/15/2020","10/15/2020","Nose of graphite, dark cherry. Palate shows pretty fruit core, earthy depth. Singing right now.","","","","","","",""
"10000322","1768485","Red","2012","Domaine de Montille Vosne-Romanée 1er Cru Aux Malconsorts","France, Burgundy, Côte de Nuits, Vosne-Romanée 1er Cru","Domaine de Montille","Pinot Noir","Pinot Noir","Unknown","Aux Malconsorts","France","Burgundy","Côte de Nuits","Vosne-Romanée 1er Cru","4/6/2018","False","0","","0","92","","","","","","Nose of dark cherry, wet stone, blackberry. Palate shows pretty fruit core, earthy depth, polished texture. Pleasant if uncomplicated.","","","","","","",""
"10000323","3757315","Red","2014","Nervi-Conterno Gattinara Vigna Molsino","Italy, Piedmont, Northern Piedmont, Gattinara","Nervi-Conterno","Nebbiolo","Nebbiolo","Unknown","Vigna Molsino","Italy","Piedmont","Northern Piedmont","Gattinara","7/15/2018","False","0","","0","92","","","","","","Nose of tobacco leaf, iron filings, raspberry. Palate shows pretty fruit core, structured grip, long savory finish. Pleasant if uncomplicated.","","","","","","",""
"10000324","3757315","Red","2014","Nervi-Conterno Gattinara Vigna Molsino","Italy, Piedmont, Northern Piedmont, Gattinara","Nervi-Conterno","Nebbiolo","Nebbiolo","Unknown","Vigna Molsino","Italy","Piedmont","Northern Piedmont","Gattinara","3/1/2021","False","0","","0","90","","","","","","Nose of violets, graphite. Palate shows pretty fruit core, earthy depth. On track.","","","","","","",""
"10000325","3281798","Red","2018","Château Grand Corbin Manuel","France, Bordeaux, Libournais, Saint-Émilion Grand Cru","Château Grand Corbin Manuel","Red Bordeaux Blend","Red Bordeaux Blend","Unknown","Unknown","France","Bordeaux","Libournais","Saint-Émilion Grand Cru","7/15/2021","False","0","","0","89","the cellar room","Right Bank vertical — July 2021","90000032","7/15/2021","7/15/2021","Nose of cedar, blackberry, wet stone. Palate shows iron and minerals, taut tannins, long savory finish. Pleasant if uncomplicated.","","","","","","",""
"10000326","2078582","Red","2013","Williams Selyem Pinot Noir Rochioli Riverblock Vineyard","USA, California, Sonoma County, Russian River Valley","Williams Selyem","Pinot Noir","Pinot Noir","Unknown","Rochioli Riverblock Vineyard","USA","California","Sonoma County","Russian River Valley","2/2/2026","False","0","","0","90","","","","","","Nose of smoked meat, iron filings. Palate shows pretty fruit core, bright acidity. On track.","","","","","","",""
"10000327","528214","Red","2006","Williams Selyem Pinot Noir Hirsch Vineyard","USA, California, Sonoma County, Sonoma Coast","Williams Selyem","Pinot Noir","Pinot Noir","Unknown","Hirsch Vineyard","USA","California","Sonoma County","Sonoma Coast","7/11/2018","False","0","","0","90","","","","","","Nose of forest floor, iron filings, wet stone. Palate shows pretty fruit core, taut tannins. Good but not memorable.","","","","","","",""
"10000328","528214","Red","2006","Williams Selyem Pinot Noir Hirsch Vineyard","USA, California, Sonoma County, Sonoma Coast","Williams Selyem","Pinot Noir","Pinot Noir","Unknown","Hirsch Vineyard","USA","California","Sonoma County","Sonoma Coast","1/14/2020","False","0","","0","94","","","","","","Nose of cedar, tobacco leaf. Palate shows long savory finish, earthy depth, polished texture. Drinking beautifully.","","","","","","",""
"10000329","2061850","Red","2013","Failla Pinot Noir Hirsch Vineyard","USA, California, Sonoma County, Sonoma Coast","Failla","Pinot Noir","Pinot Noir","Unknown","Hirsch Vineyard","USA","California","Sonoma County","Sonoma Coast","4/21/2021","False","0","","0","90","","","","","","Nose of violets, graphite. Palate shows structured grip, pretty fruit core. On track.","","","","","","",""
"10000330","1508099","Red","1976","Ridge Cabernet-Merlot Monte Bello","USA, California, Santa Cruz Mountains","Ridge","Red Bordeaux Blend","Red Bordeaux Blend","Cabernet-Merlot","Monte Bello","USA","California","Santa Cruz Mountains","Santa Cruz Mountains","10/28/2021","False","0","","0","91","","","","","","Nose of violets, iron filings. Palate shows structured grip, bright acidity. Pleasant if uncomplicated.","","","","","","",""
"10000331","206267","Red","2004","Bruno Giacosa Barbaresco Riserva Asili","Italy, Piedmont, Langhe, Barbaresco","Bruno Giacosa","Nebbiolo","Nebbiolo","Riserva","Asili","Italy","Piedmont","Langhe","Barbaresco","4/15/2025","False","0","","0","92","the cellar room","Piedmont Riserva tasting — April 2025","90000047","4/15/2025","4/15/2025","Nose of smoked meat, tobacco leaf. Palate shows iron and minerals, earthy depth. Pleasant if uncomplicated.","","","","","","",""
"10000332","2857097","Red","2017","Vieux Château Certan","France, Bordeaux, Libournais, Pomerol","Vieux Château Certan","Red Bordeaux Blend","Red Bordeaux Blend","Unknown","Unknown","France","Bordeaux","Libournais","Pomerol","1/19/2020","False","0","","0","91","","","","","","Nose of forest floor, graphite, cedar. Palate shows earthy depth, iron and minerals. Needs more time.","","","","","","",""
"10000333","2953087","Rosé - Sparkling","1001","Krug Champagne Brut Rosé Edition 19eme","France, Champagne","Krug","Champagne Blend","Champagne Blend","Brut Rosé Edition 19eme","Unknown","France","Champagne","Unknown","Champagne","6/15/2019","False","0","","0","89","","","","","","Nose of brioche, lemon curd, white peach. Palate shows saline grip, fine mousse. On track.","","","","","","",""
"10000334","2901564","Red","2016","La Pousse d'Or Chambolle-Musigny 1er Cru Les Amoureuses","France, Burgundy, Côte de Nuits, Chambolle-Musigny 1er Cru","La Pousse d'Or","Pinot Noir","Pinot Noir","Unknown","Les Amoureuses","France","Burgundy","Côte de Nuits","Chambolle-Musigny 1er Cru","11/3/2018","False","0","","0","92","","","","","","Nose of graphite, wet stone, raspberry. Palate shows long savory finish, bright acidity, pretty fruit core. Hits its stride.","","","","","","",""
"10000335","769708","Red","2007","Bruno Giacosa Barbaresco Riserva Asili","Italy, Piedmont, Langhe, Barbaresco","Bruno Giacosa","Nebbiolo","Nebbiolo","Riserva","Asili","Italy","Piedmont","Langhe","Barbaresco","4/15/2024","False","0","","0","91","the cellar room","Piedmont Riserva tasting — April 2024","90000043","4/15/2024","4/15/2024","Nose of wet stone, violets, smoked meat. Palate shows structured grip, earthy depth. Pleasant if uncomplicated.","","","","","","",""
"10000336","769708","Red","2007","Bruno Giacosa Barbaresco Riserva Asili","Italy, Piedmont, Langhe, Barbaresco","Bruno Giacosa","Nebbiolo","Nebbiolo","Riserva","Asili","Italy","Piedmont","Langhe","Barbaresco","1/15/2021","False","0","","0","87","the cellar room","Piedmont Riserva tasting — January 2021","90000030","1/15/2021","1/15/2021","Nose of violets, wet stone. Palate shows iron and minerals, long savory finish, structured grip. Needs more time.","","","","","","",""
"10000337","769708","Red","2007","Bruno Giacosa Barbaresco Riserva Asili","Italy, Piedmont, Langhe, Barbaresco","Bruno Giacosa","Nebbiolo","Nebbiolo","Riserva","Asili","Italy","Piedmont","Langhe","Barbaresco","11/9/2021","False","0","","0","94","","","","","","Nose of smoked meat, iron filings. Palate shows taut tannins, long savory finish. Singing right now.","","","","","","",""
"10000338","11313","Red - Fortified","1970","Taylor (Fladgate) Porto Vintage","Portugal, Douro, Porto","Taylor (Fladgate)","Port Blend","Port Blend","Vintage","Unknown","Portugal","Douro","Unknown","Porto","12/22/2020","False","0","","0","90","","","","","","Nose of violets, raspberry, tobacco leaf. Palate shows earthy depth, taut tannins, structured grip. On track.","","","","","","",""
"10000339","4847731","White - Sparkling","2018","Bérêche et Fils Champagne Grand Cru Mailly","France, Champagne, Champagne Grand Cru","Bérêche et Fils","Pinot Noir","Pinot Noir","Mailly","Unknown","France","Champagne","Unknown","Champagne Grand Cru","5/13/2023","False","0","","0","93","","","","","","Nose of brioche, lemon curd, biscuit. Palate shows fine mousse, saline grip, pinpoint bead. Outstanding bottle.","","","","","","",""
"10000340","2008","Red","2000","Château Lafite Rothschild","France, Bordeaux, Médoc, Pauillac","Château Lafite Rothschild","Red Bordeaux Blend","Red Bordeaux Blend","Unknown","Unknown","France","Bordeaux","Médoc","Pauillac","10/15/2025","False","0","","0","87","the cellar room","Bordeaux first-growth flight — October 2025","90000049","10/15/2025","10/15/2025","Just not for me.","","","","","","",""
"10000341","2008","Red","2000","Château Lafite Rothschild","France, Bordeaux, Médoc, Pauillac","Château Lafite Rothschild","Red Bordeaux Blend","Red Bordeaux Blend","Unknown","Unknown","France","Bordeaux","Médoc","Pauillac","4/15/2021","False","0","","0","92","the cellar room","Bordeaux first-growth flight — April 2021","90000031","4/15/2021","4/15/2021","Nose of smoked meat, graphite. Palate shows polished texture, long savory finish. On track.","","","","","","",""
"10000342","3650653","Red","2016","Damilano Barolo Lecinquevigne","Italy, Piedmont, Langhe, Barolo","Damilano","Nebbiolo","Nebbiolo","Lecinquevigne","Unknown","Italy","Piedmont","Langhe","Barolo","12/27/2022","False","0","","0","94","","","","","","Nose of cedar, wet stone, violets. Palate shows iron and minerals, structured grip. Hits its stride.","","","","","","",""
"10000343","3650653","Red","2016","Damilano Barolo Lecinquevigne","Italy, Piedmont, Langhe, Barolo","Damilano","Nebbiolo","Nebbiolo","Lecinquevigne","Unknown","Italy","Piedmont","Langhe","Barolo","4/18/2021","False","0","","0","93","","","","","","Nose of iron filings, violets. Palate shows taut tannins, long savory finish. Outstanding bottle.","","","","","","",""
"10000344","2648304","Red","2016","Château Marsau","France, Bordeaux, Libournais, Francs Côtes de Bordeaux","Château Marsau","Red Bordeaux Blend","Red Bordeaux Blend","Unknown","Unknown","France","Bordeaux","Libournais","Francs Côtes de Bordeaux","12/2/2018","False","0","","0","97","","","","","","Nose of tobacco leaf, smoked meat, raspberry. Palate shows bright acidity, pretty fruit core, earthy depth. Better than expected. Bottle of the year so far.","","","","","","",""
"10000345","206267","Red","2004","Bruno Giacosa Barbaresco Riserva Asili","Italy, Piedmont, Langhe, Barbaresco","Bruno Giacosa","Nebbiolo","Nebbiolo","Riserva","Asili","Italy","Piedmont","Langhe","Barbaresco","10/23/2020","False","0","","0","90","","","","","","Nose of blackberry, violets. Palate shows structured grip, taut tannins, earthy depth. On track.","","","","","","",""
"10000346","206267","Red","2004","Bruno Giacosa Barbaresco Riserva Asili","Italy, Piedmont, Langhe, Barbaresco","Bruno Giacosa","Nebbiolo","Nebbiolo","Riserva","Asili","Italy","Piedmont","Langhe","Barbaresco","4/15/2024","False","0","","0","88","the cellar room","Piedmont Riserva tasting — April 2024","90000043","4/15/2024","4/15/2024","Nose of raspberry, iron filings, rose petal. Palate shows bright acidity, long savory finish, iron and minerals. Needs more time.","","","","","","",""
"10000347","3281798","Red","2018","Château Grand Corbin Manuel","France, Bordeaux, Libournais, Saint-Émilion Grand Cru","Château Grand Corbin Manuel","Red Bordeaux Blend","Red Bordeaux Blend","Unknown","Unknown","France","Bordeaux","Libournais","Saint-Émilion Grand Cru","10/15/2022","False","0","","0","96","the cellar room","Right Bank vertical — October 2022","90000037","10/15/2022","10/15/2022","Nose of blackberry, rose petal. Palate shows earthy depth, polished texture, bright acidity. Outstanding bottle. Keeps showing more in the glass.","","","","","","",""
"10000348","3530015","Red","2018","Domaine Bruno Clair Gevrey-Chambertin 1er Cru Clos St. Jacques","France, Burgundy, Côte de Nuits, Gevrey-Chambertin 1er Cru","Domaine Bruno Clair","Pinot Noir","Pinot Noir","Unknown","Clos St. Jacques","France","Burgundy","Côte de Nuits","Gevrey-Chambertin 1er Cru","7/20/2025","False","0","","0","87","","","","","","Nose of rose petal, wet stone, cedar. Palate shows bright acidity, long savory finish, iron and minerals. Pleasant if uncomplicated.","","","","","","",""
"10000349","4778","Red","1989","Château Latour Grand Vin","France, Bordeaux, Médoc, Pauillac","Château Latour","Red Bordeaux Blend","Red Bordeaux Blend","Grand Vin","Unknown","France","Bordeaux","Médoc","Pauillac","10/15/2020","False","0","","0","93","the cellar room","Bordeaux first-growth flight — October 2020","90000029","10/15/2020","10/15/2020","Nose of blackberry, dark cherry. Palate shows polished texture, taut tannins. Better than expected.","","","","","","",""
