"iWine","iPurchase","PurchaseDate","DeliveryDate","StoreName","Currency","ExchangeRate","Price","NativePrice","NativePriceCurrency","Quantity","Remaining","OrderNumber","Delivered","Size","Vintage","Wine","Locale","Type","Color","Category","Producer","Varietal","MasterVarietal","Designation","Vineyard","Country","Region","SubRegion","Appellation"
"3924010","100001907","5/12/2021","5/21/2021","Hart Davis Hart","USD","1","25.70","25.70","USD","1","1","OrderId:100001907","True","750ml","2019","Domaine Saint-Damien Gigondas Vieilles Vignes La Louisiane","France, Rhône, Southern Rhône, Gigondas","Red","Red","Dry","Domaine Saint-Damien","Red Rhone Blend","Red Rhone Blend","Vieilles Vignes","La Louisiane","France","Rhône","Southern Rhône","Gigondas"
"3844353","100001908","5/20/2021","7/12/2021","Zachys","USD","1","62.46","62.46","USD","1","0","OrderId:100001908","True","750ml","2019","Domaine Leflaive Meursault 1er Cru Sous le Dos d'Âne","France, Burgundy, Côte de Beaune, Meursault 1er Cru","White","Red","Dry","Domaine Leflaive","Chardonnay","Chardonnay","Unknown","Sous le Dos d'Âne","France","Burgundy","Côte de Beaune","Meursault 1er Cru"
"4924419","100001909","5/22/2021","6/28/2021","Zachys","USD","1","43.38","43.38","USD","6","4","OrderId:100001909","True","750ml","2020","Vietti Barolo Castiglione","Italy, Piedmont, Langhe, Barolo","Red","Red","Dry","Vietti","Nebbiolo","Nebbiolo","Unknown","Castiglione","Italy","Piedmont","Langhe","Barolo"
"3918832","100001910","5/14/2021","5/28/2021","Acker Merrall","USD","1","69.30","69.30","USD","2","2","OrderId:100001910","True","750ml","2017","Conterno Fantino Barolo Vigna Ped Mosconi","Italy, Piedmont, Langhe, Barolo","Red","Red","Dry","Conterno Fantino","Nebbiolo","Nebbiolo","Vigna Ped","Mosconi","Italy","Piedmont","Langhe","Barolo"
"643859","100001911","5/26/2021","7/18/2021","K&L Auctions","USD","1","64.87","64.87","USD","2","1","OrderId:100001911","True","750ml","2007","Domaine Ponsot Clos de la Roche Vieilles Vignes","France, Burgundy, Côte de Nuits, Clos de la Roche Grand Cru","Red","Red","Dry","Domaine Ponsot","Pinot Noir","Pinot Noir","Vieilles Vignes","Unknown","France","Burgundy","Côte de Nuits","Clos de la Roche Grand Cru"
"4430210","100001912","5/27/2021","6/11/2022","Mailing List","USD","1","156.87","156.87","USD","4","4","OrderId:100001912","True","1.5L","2020","Vietti Langhe Nebbiolo Perbacco","Italy, Piedmont, Langhe, Langhe DOC","Red","Red","Dry","Vietti","Nebbiolo","Nebbiolo","Perbacco","Unknown","Italy","Piedmont","Langhe","Langhe DOC"
"1146435","100001913","5/15/2021","7/29/2021","WineBid","USD","1","169.73","169.73","USD","2","2","OrderId:100001913","True","750ml","2009","Giacomo Conterno Barolo Cascina Francia","Italy, Piedmont, Langhe, Barolo","Red","Red","Dry","Giacomo Conterno","Nebbiolo","Nebbiolo","Unknown","Cascina Francia","Italy","Piedmont","Langhe","Barolo"
"3012171","100001914","5/14/2021","6/28/2021","Acker Merrall","USD","1","168.43","168.43","USD","1","1","OrderId:100001914","True","1.5L","2015","Andrew Will Cabernet Sauvignon Esploso","USA, Washington, Columbia Valley","Red","Red","Dry","Andrew Will","Cabernet Sauvignon","Cabernet Sauvignon","Esploso","Unknown","USA","Washington","Columbia Valley","Columbia Valley"
"3834586","100001915","5/27/2021","7/23/2021","K&L Auctions","USD","1","341.76","341.76","USD","3","3","OrderId:100001915","True","750ml","2019","Domaine des Lambrays Clos des Lambrays","France, Burgundy, Côte de Nuits, Clos des Lambrays Grand Cru","Red","Red","Dry","Domaine des Lambrays","Pinot Noir","Pinot Noir","Unknown","Unknown","France","Burgundy","Côte de Nuits","Clos des Lambrays Grand Cru"
"3697271","100001916","5/1/2021","6/14/2021","Garagiste","USD","1","85.61","85.61","USD","1","0","OrderId:100001916","True","750ml","2019","E. Guigal Condrieu La Doriane","France, Rhône, Northern Rhône, Condrieu","White","White","Dry","E. Guigal","Viognier","Viognier","Unknown","La Doriane","France","Rhône","Northern Rhône","Condrieu"
"2523953","100001917","5/23/2021","7/29/2021","Hart Davis Hart","USD","1","108.36","108.36","USD","3","3","OrderId:100001917","True","375ml","1001","Krug Champagne Brut Grande Cuvée Edition 163eme","France, Champagne","White - Sparkling","White","Sparkling","Krug","Champagne Blend","Champagne Blend","Brut Grande Cuvée Edition 163eme","Unknown","France","Champagne","Unknown","Champagne"
"4200802","100001918","5/23/2021","7/19/2021","Hart Davis Hart","USD","1","74.57","74.57","USD","4","3","OrderId:100001918","True","750ml","2020","Rene Rostaing Côte-Rôtie Cuvée Classique Ampodium","France, Rhône, Northern Rhône, Côte-Rôtie","Red","Red","Dry","Rene Rostaing","Syrah","Syrah","Cuvée Classique Ampodium","Unknown","France","Rhône","Northern Rhône","Côte-Rôtie"
"3757315","100001919","5/17/2021","7/15/2021","Garagiste","USD","1","58.01","58.01","USD","2","2","OrderId:100001919","True","750ml","2014","Nervi-Conterno Gattinara Vigna Molsino","Italy, Piedmont, Northern Piedmont, Gattinara","Red","Red","Dry","Nervi-Conterno","Nebbiolo","Nebbiolo","Unknown","Vigna Molsino","Italy","Piedmont","Northern Piedmont","Gattinara"
"1905609","100001920","5/22/2021","6/5/2021","Spectrum Wine Auctions","USD","1","145.87","145.87","USD","1","1","OrderId:100001920","True","750ml","2013","Cappellano Barolo Piè Rupestris Otin Fiorin (Gabutti)","Italy, Piedmont, Langhe, Barolo","Red","Red","Dry","Cappellano","Nebbiolo","Nebbiolo","Piè Rupestris","Otin Fiorin (Gabutti)","Italy","Piedmont","Langhe","Barolo"
"3736081","100001921","5/26/2021","8/3/2021","Hart Davis Hart","USD","1","101.56","101.56","USD","3","1","OrderId:100001921","True","750ml","2019","Thierry Allemand Cornas Reynard","France, Rhône, Northern Rhône, Cornas","Red","Red","Dry","Thierry Allemand","Syrah","Syrah","Unknown","Reynard","France","Rhône","Northern Rhône","Cornas"
"2030020","100001922","5/22/2021","5/18/2023","Total Wine","USD","1","506.18","506.18","USD","2","2","OrderId:100001922","True","750ml","2013","Domaine Armand Rousseau Père et Fils Charmes-Chambertin","France, Burgundy, Côte de Nuits, Charmes-Chambertin Grand Cru","Red","Red","Dry","Domaine Armand Rousseau Père et Fils","Pinot Noir","Pinot Noir","Unknown","Unknown","France","Burgundy","Côte de Nuits","Charmes-Chambertin Grand Cru"
"4778","100001923","5/20/2021","2/6/2023","Total Wine","USD","1","76.66","76.66","USD","1","0","OrderId:100001923","True","750ml","1989","Château Latour Grand Vin","France, Bordeaux, Médoc, Pauillac","Red","Red","Dry","Château Latour","Red Bordeaux Blend","Red Bordeaux Blend","Grand Vin","Unknown","France","Bordeaux","Médoc","Pauillac"
"3437804","100001924","5/11/2021","7/28/2021","Gift","USD","1","0.00","0.00","USD","5","5","OrderId:100001924","True","750ml","2018","Bartolo Mascarello Langhe Nebbiolo","Italy, Piedmont, Langhe, Langhe DOC","Red","Red","Dry","Bartolo Mascarello","Nebbiolo","Nebbiolo","Unknown","Unknown","Italy","Piedmont","Langhe","Langhe DOC"
"4773754","100001925","5/24/2021","8/3/2021","Spectrum Wine Auctions","USD","1","201.21","201.21","USD","2","2","OrderId:100001925","True","750ml","2022","Cecile Tremblay Vosne-Romanée Vieilles Vignes","France, Burgundy, Côte de Nuits, Vosne-Romanée","Red","Red","Dry","Cecile Tremblay","Pinot Noir","Pinot Noir","Vieilles Vignes","Unknown","France","Burgundy","Côte de Nuits","Vosne-Romanée"
"1124603","100001926","5/7/2021","6/10/2021","Storyteller","USD","1","107.13","107.13","USD","1","1","OrderId:100001926","True","750ml","2010","Château Rauzan-Ségla","France, Bordeaux, Médoc, Margaux","Red","Red","Dry","Château Rauzan-Ségla","Red Bordeaux Blend","Red Bordeaux Blend","Unknown","Unknown","France","Bordeaux","Médoc","Margaux"
"3938824","100001927","5/14/2021","6/24/2021","Storyteller","USD","1","86.91","86.91","USD","5","5","OrderId:100001927","True","750ml","2018","Giacomo Conterno Barolo Francia","Italy, Piedmont, Langhe, Barolo","Red","Red","Dry","Giacomo Conterno","Nebbiolo","Nebbiolo","Unknown","Francia","Italy","Piedmont","Langhe","Barolo"
"1551679","100001928","6/18/2021","7/24/2021","K&L Auctions","USD","1","79.65","79.65","USD","2","2","OrderId:100001928","True","750ml","2011","Littorai Pinot Noir Savoy Vineyard","USA, California, North Coast, Anderson Valley","Red","Red","Dry","Littorai","Pinot Noir","Pinot Noir","Unknown","Savoy Vineyard","USA","California","North Coast","Anderson Valley"
"5274042","100001929","6/16/2021","7/5/2021","Spectrum Wine Auctions","USD","1","84.67","84.67","USD","1","0","OrderId:100001929","True","750ml","2021","Vietti Barbaresco Roncaglie","Italy, Piedmont, Langhe, Barbaresco","Red","Red","Dry","Vietti","Nebbiolo","Nebbiolo","Unknown","Roncaglie","Italy","Piedmont","Langhe","Barbaresco"
"4544144","100001930","6/27/2021","9/8/2021","Spectrum Wine Auctions","USD","1","60.89","60.89","USD","1","1","OrderId:100001930","True","750ml","2021","Jean-Pierre Guyon Savigny-lès-Beaune 1er Cru Les Peuillets","France, Burgundy, Côte de Beaune, Savigny-lès-Beaune 1er Cru","Red","Red","Dry","Jean-Pierre Guyon","Pinot Noir","Pinot Noir","Unknown","Les Peuillets","France","Burgundy","Côte de Beaune","Savigny-lès-Beaune 1er Cru"
"3197090","100001931","6/9/2021","6/29/2021","Zachys","USD","1","127.76","127.76","USD","7","6","OrderId:100001931","True","750ml","2017","Domaine Rossignol Trapet Latricières-Chambertin","France, Burgundy, Côte de Nuits, Latricières-Chambertin Grand Cru","Red","Red","Dry","Domaine Rossignol Trapet","Pinot Noir","Pinot Noir","Unknown","Unknown","France","Burgundy","Côte de Nuits","Latricières-Chambertin Grand Cru"
"1314529","100001932","6/23/2021","8/4/2021","Spectrum Wine Auctions","USD","1","85.41","85.41","USD","1","1","OrderId:100001932","True","750ml","2009","Château des Tours Vacqueyras","France, Rhône, Southern Rhône, Vacqueyras","Red","Red","Dry","Château des Tours","Red Rhone Blend","Red Rhone Blend","Unknown","Unknown","France","Rhône","Southern Rhône","Vacqueyras"
"3548030","100001933","6/27/2021","8/15/2021","Liner & Elsen","USD","1","30.32","30.32","USD","4","3","OrderId:100001933","True","750ml","2018","Giacomo Borgogno & Figli Derthona","Italy, Piedmont, Colli Tortonesi","White","White","Dry","Giacomo Borgogno & Figli","Timorasso","Timorasso","Derthona","Unknown","Italy","Piedmont","Unknown","Colli Tortonesi"
"3031415","100001934","6/10/2021","8/15/2021","K&L Auctions","USD","1","198.30","198.30","USD","1","1","OrderId:100001934","True","750ml","2017","Domaine Georges Mugneret-Gibourg Vosne-Romanée","France, Burgundy, Côte de Nuits, Vosne-Romanée","Red","Red","Dry","Domaine Georges Mugneret-Gibourg","Pinot Noir","Pinot Noir","Unknown","Unknown","France","Burgundy","Côte de Nuits","Vosne-Romanée"
"4430210","100001935","6/25/2021","8/16/2021","Zachys","USD","1","86.06","86.06","USD","2","1","OrderId:100001935","True","750ml","2020","Vietti Langhe Nebbiolo Perbacco","Italy, Piedmont, Langhe, Langhe DOC","Red","Red","Dry","Vietti","Nebbiolo","Nebbiolo","Perbacco","Unknown","Italy","Piedmont","Langhe","Langhe DOC"
"1508099","100001936","6/12/2021","8/2/2021","WineBid","USD","1","316.56","316.56","USD","4","3","OrderId:100001936","True","750ml","1976","Ridge Cabernet-Merlot Monte Bello","USA, California, Santa Cruz Mountains","Red","Red","Dry","Ridge","Red Bordeaux Blend","Red Bordeaux Blend","Cabernet-Merlot","Monte Bello","USA","California","Santa Cruz Mountains","Santa Cruz Mountains"
"457665","100001937","6/20/2021","7/6/2021","Wally's","USD","1","52.70","52.70","USD","12","8","OrderId:100001937","True","750ml","1001","Vilmart & Cie Champagne Premier Cru Grande Réserve","France, Champagne, Champagne Premier Cru","White - Sparkling","White","Sparkling","Vilmart & Cie","Champagne Blend","Champagne Blend","Grande Réserve","Unknown","France","Champagne","Unknown","Champagne Premier Cru"
"442498","100001938","6/11/2021","6/27/2021","Wally's","USD","1","469.61","469.61","USD","2","2","OrderId:100001938","True","1.5L","2004","Bruno Giacosa Barolo Falletto di Serralunga d'Alba","Italy, Piedmont, Langhe, Barolo","Red","Red","Dry","Bruno Giacosa","Nebbiolo","Nebbiolo","Unknown","Falletto di Serralunga d'Alba","Italy","Piedmont","Langhe","Barolo"
"3866347","100001939","6/19/2021","8/1/2021","Spectrum Wine Auctions","USD","1","76.44","76.44","USD","4","3","OrderId:100001939","True","750ml","2019","Domaine Bruno Clair Marsannay Les Grasses Têtes","France, Burgundy, Côte de Nuits, Marsannay","Red","Red","Dry","Domaine Bruno Clair","Pinot Noir","Pinot Noir","Unknown","Les Grasses Têtes","France","Burgundy","Côte de Nuits","Marsannay"
"5055078","100001940","6/8/2021","8/3/2021","Acker Merrall","USD","1","189.36","189.36","USD","2","0","OrderId:100001940","True","750ml","2021","Bartolo Mascarello Barolo","Italy, Piedmont, Langhe, Barolo","Red","Red","Dry","Bartolo Mascarello","Nebbiolo","Nebbiolo","Unknown","Unknown","Italy","Piedmont","Langhe","Barolo"
"62401","100001941","6/18/2021","8/2/2021","Total Wine","USD","1","76.23","76.23","USD","1","1","OrderId:100001941","True","750ml","1001","Veuve Clicquot Champagne Brut Rosé","France, Champagne","Rosé - Sparkling","Red","Dry","Veuve Clicquot","Champagne Blend","Champagne Blend","Brut Rosé","Unknown","France","Champagne","Unknown","Champagne"
"4215292","100001942","6/24/2021","9/15/2021","Acker Merrall","USD","1","383.96","383.96","USD","2","2","OrderId:100001942","True","750ml","2020","Domaine Armand Rousseau Père et Fils Mazy-Chambertin","France, Burgundy, Côte de Nuits, Mazis-Chambertin Grand Cru","Red","Red","Dry","Domaine Armand Rousseau Père et Fils","Pinot Noir","Pinot Noir","Unknown","Mazy-Chambertin","France","Burgundy","Côte de Nuits","Mazis-Chambertin Grand Cru"
"28520","100001943","6/15/2021","7/6/2021","Zachys","USD","1","421.10","421.10","USD","3","3","OrderId:100001943","True","750ml","1999","Giacomo Conterno Barolo Cascina Francia","Italy, Piedmont, Langhe, Barolo","Red","Red","Dry","Giacomo Conterno","Nebbiolo","Nebbiolo","Unknown","Cascina Francia","Italy","Piedmont","Langhe","Barolo"
"4863588","100001944","6/18/2021","7/21/2021","Spectrum Wine Auctions","USD","1","113.98","113.98","USD","4","4","OrderId:100001944","True","1.5L","2022","Vincent Dancer Pommard Les Perrières","France, Burgundy, Côte de Beaune, Pommard","Red","Red","Dry","Vincent Dancer","Pinot Noir","Pinot Noir","Unknown","Les Perrières","France","Burgundy","Côte de Beaune","Pommard"
"5131076","100001945","6/14/2021","8/29/2021","Spectrum Wine Auctions","USD","1","85.93","85.93","USD","3","2","OrderId:100001945","True","750ml","2022","Luis Oberrauch Schalenstein Mitterberg IGT","Italy, Trentino-Alto Adige, Mitterberg IGT","White","White","Dry","Luis Oberrauch","Sauvignon Blanc","Sauvignon Blanc","Schalenstein","Unknown","Italy","Trentino-Alto Adige","Unknown","Mitterberg IGT"
"4562211","100001946","6/18/2021","8/11/2021","Liner & Elsen","USD","1","65.77","65.77","USD","1","1","OrderId:100001946","True","750ml","2021","Joannès Violot-Guillemard Pommard 1er Cru La Platière","France, Burgundy, Côte de Beaune, Pommard 1er Cru","Red","Red","Dry","Joannès Violot-Guillemard","Pinot Noir","Pinot Noir","Unknown","La Platière","France","Burgundy","Côte de Beaune","Pommard 1er Cru"
"206267","100001947","6/25/2021","8/1/2021","Hart Davis Hart","USD","1","562.69","562.69","USD","2","1","OrderId:100001947","True","750ml","2004","Bruno Giacosa Barbaresco Riserva Asili","Italy, Piedmont, Langhe, Barbaresco","Red","Red","Dry","Bruno Giacosa","Nebbiolo","Nebbiolo","Riserva","Asili","Italy","Piedmont","Langhe","Barbaresco"
"2894456","100001948","6/16/2021","8/18/2021","Acker Merrall","USD","1","94.04","94.04","USD","1","1","OrderId:100001948","True","750ml","2014","Vietti Barolo Rocche di Castiglione","Italy, Piedmont, Langhe, Barolo","Red","Red","Dry","Vietti","Nebbiolo","Nebbiolo","Unknown","Rocche di Castiglione","Italy","Piedmont","Langhe","Barolo"
"3866149","100001949","7/27/2021","10/5/2021","Zachys","USD","1","62.69","62.69","USD","5","4","OrderId:100001949","True","750ml","2019","Domaine Bruno Clair Gevrey-Chambertin 1er Cru Clos du Fonteny","France, Burgundy, Côte de Nuits, Gevrey-Chambertin 1er Cru","Red","Red","Dry","Domaine Bruno Clair","Pinot Noir","Pinot Noir","Monopole","Clos du Fonteny","France","Burgundy","Côte de Nuits","Gevrey-Chambertin 1er Cru"
"4215292","100001950","7/15/2021","9/8/2021","WineBid","USD","1","389.32","389.32","USD","4","4","OrderId:100001950","True","750ml","2020","Domaine Armand Rousseau Père et Fils Mazy-Chambertin","France, Burgundy, Côte de Nuits, Mazis-Chambertin Grand Cru","Red","Red","Dry","Domaine Armand Rousseau Père et Fils","Pinot Noir","Pinot Noir","Unknown","Mazy-Chambertin","France","Burgundy","Côte de Nuits","Mazis-Chambertin Grand Cru"
"1930700","100001951","7/9/2021","9/19/2021","Hart Davis Hart","USD","1","53.96","53.96","USD","2","1","OrderId:100001951","True","750ml","2012","Cameron Pinot Noir Abbey Ridge","USA, Oregon, Willamette Valley, Dundee Hills","Red","Red","Dry","Cameron","Pinot Noir","Pinot Noir","Unknown","Abbey Ridge","USA","Oregon","Willamette Valley","Dundee Hills"
"2039652","100001952","7/1/2021","8/22/2021","Acker Merrall","USD","1","56.16","56.16","USD","5","2","OrderId:100001952","True","750ml","2013","Williams Selyem Pinot Noir Vista Verde Vineyard","USA, California, Central Coast, San Benito County","Red","Red","Dry","Williams Selyem","Pinot Noir","Pinot Noir","Unknown","Vista Verde Vineyard","USA","California","Central Coast","San Benito County"
"4283883","100001953","7/22/2021","10/5/2021","WineBid","USD","1","60.50","60.50","USD","1","0","OrderId:100001953","True","750ml","2021","Domaine Amiot-Servelle Chambolle-Musigny 1er Cru Les Plantes","France, Burgundy, Côte de Nuits, Chambolle-Musigny 1er Cru","Red","Red","Dry","Domaine Amiot-Servelle","Pinot Noir","Pinot Noir","Unknown","Les Plantes","France","Burgundy","Côte de Nuits","Chambolle-Musigny 1er Cru"
"5320","100001954","7/3/2021","9/3/2021","K&L Auctions","USD","1","196.81","196.81","USD","2","2","OrderId:100001954","True","750ml","1991","Heitz Cellar Cabernet Sauvignon Martha's Vineyard","USA, California, Napa Valley, Oakville","Red","Red","Dry","Heitz Cellar","Cabernet Sauvignon","Cabernet Sauvignon","Unknown","Martha's Vineyard","USA","California","Napa Valley","Oakville"
"1508099","100001955","7/1/2021","7/12/2021","Chambers Street","USD","1","378.38","378.38","USD","3","1","OrderId:100001955","True","750ml","1976","Ridge Cabernet-Merlot Monte Bello","USA, California, Santa Cruz Mountains","Red","Red","Dry","Ridge","Red Bordeaux Blend","Red Bordeaux Blend","Cabernet-Merlot","Monte Bello","USA","California","Santa Cruz Mountains","Santa Cruz Mountains"
